tag	id	drop_type	drop_anim_type	drop_radius	drop_height	UNK_0	drop_mesh1	drop_mesh2	drop_mesh3	drop_tex1	drop_tex2	drop_tex3	icon[0]	icon[1]	icon[2]	icon[3]	icon[4]	durability	weight	material	crystallizable	projectile_?	body_part	handness	wpn_mesh_cnt	wpn_mesh[0]	wpn_mesh[1]	wpn_tex_cnt	wpn_tex[0]	wpn_tex[1]	wpn_tex[2]	item_sound_cnt	item_sound[0]	item_sound[1]	item_sound[2]	item_sound[3]	drop_sound	equip_sound	effect	random_damage	patt	matt	weapon_type	crystal_type	critical	hit_mod	avoid_mod	shield_pdef	shield_rate	speed	mp_consume	SS_count	SPS_count	curvature	UNK_2	is_hero	UNK_3	effA	effB	junk1A[0]	junk1A[1]	junk1A[2]	junk1A[3]	junk1A[4]	junk1B[0]	junk1B[1]	junk1B[2]	junk1B[3]	junk1B[4]	rangeA	rangeB	junk2A[0]	junk2A[1]	junk2A[2]	junk2A[3]	junk2A[4]	junk2A[5]	junk2B[0]	junk2B[1]	junk2B[2]	junk2B[3]	junk2B[4]	junk2B[5]	junk3[0]	junk3[1]	junk3[2]	junk3[3]	icons[0]	icons[1]	icons[2]	icons[3]
0	4740	3	1	7	15	0	LineageWeapons.dwarven_warhammer_m00_wp			LineageWeaponsTex.dwarven_warhammer_t00_wp			icon.weapon_dwarven_warhammer_i01					-1	1670	51	1	0	7	1	1	LineageWeapons.dwarven_warhammer_m00_wp		1	LineageWeaponsTex.dwarven_warhammer_t00_wp			4	ItemSound.axe_6	ItemSound.axe_3	ItemSound.spear_6	ItemSound.hammer_1	ItemSound.itemdrop_blunt	ItemSound.itemequip_blunt		20	122	68	2	2	4	4	0	0	0	379	0	2	2	1000	0	-1	0			0.00000000	0.00000000	0.00000000	1.00000000	1.00000000						LineageWeapons.rangesample		1.10000002	1.20000005	1.20000005	18.50000000	0.00000000	0.00000000							7	-1	-1	-1	icon.weapon_dwarven_warhammer_i01			
0	4741	3	1	15	5	0	LineageWeapons.war_axe_m00_wp			LineageWeaponsTex.war_axe_t00_wp			icon.weapon_war_axe_i01					-1	1660	51	1	0	7	1	1	LineageWeapons.war_axe_m00_wp		1	LineageWeaponsTex.war_axe_t00_wp			4	ItemSound.hammer_2	ItemSound.axe_3	ItemSound.sword_great_4	ItemSound.sword_mid_2	ItemSound.itemdrop_blunt	ItemSound.itemequip_blunt		20	139	76	2	2	4	4	0	0	0	379	0	3	3	1000	0	-1	0			0.00000000	0.00000000	0.00000000	1.00000000	1.00000000						LineageWeapons.rangesample		0.89999998	0.89999998	0.89999998	13.00000000	0.00000000	0.00000000							7	-1	-1	-1	icon.weapon_war_axe_i01			
0	4742	3	1	15	5	0	LineageWeapons.war_axe_m00_wp			LineageWeaponsTex.war_axe_t00_wp			icon.weapon_war_axe_i01					-1	1660	51	1	0	7	1	1	LineageWeapons.war_axe_m00_wp		1	LineageWeaponsTex.war_axe_t00_wp			4	ItemSound.hammer_2	ItemSound.axe_3	ItemSound.sword_great_4	ItemSound.sword_mid_2	ItemSound.itemdrop_blunt	ItemSound.itemequip_blunt		20	139	76	2	2	4	4	0	0	0	379	0	3	3	1000	0	-1	0			0.00000000	0.00000000	0.00000000	1.00000000	1.00000000						LineageWeapons.rangesample		0.89999998	0.89999998	0.89999998	13.00000000	0.00000000	0.00000000							7	-1	-1	-1	icon.weapon_war_axe_i01			
0	4743	3	1	15	5	0	LineageWeapons.war_axe_m00_wp			LineageWeaponsTex.war_axe_t00_wp			icon.weapon_war_axe_i01					-1	1660	51	1	0	7	1	1	LineageWeapons.war_axe_m00_wp		1	LineageWeaponsTex.war_axe_t00_wp			4	ItemSound.hammer_2	ItemSound.axe_3	ItemSound.sword_great_4	ItemSound.sword_mid_2	ItemSound.itemdrop_blunt	ItemSound.itemequip_blunt		20	139	76	2	2	4	4	0	0	0	379	0	3	3	1000	0	-1	0			0.00000000	0.00000000	0.00000000	1.00000000	1.00000000						LineageWeapons.rangesample		0.89999998	0.89999998	0.89999998	13.00000000	0.00000000	0.00000000							7	-1	-1	-1	icon.weapon_war_axe_i01			
0	4744	1	1	15	5	0	LineageWeapons.yaksa_mace_m00_wp			LineageWeaponsTex.yaksa_mace_t00_wp			icon.weapon_yaksa_mace_i01					-1	1640	51	1	0	7	1	1	LineageWeapons.yaksa_mace_m00_wp		1	LineageWeaponsTex.yaksa_mace_t00_wp			4	ItemSound.hammer_3	ItemSound.club_2	ItemSound.staff_3	ItemSound.club_3	ItemSound.itemdrop_blunt	ItemSound.itemequip_blunt		20	156	83	2	2	4	4	0	0	0	379	0	3	3	1000	0	-1	0			0.00000000	0.00000000	0.00000000	1.00000000	1.00000000						LineageWeapons.rangesample		1.00000000	1.00000000	1.00000000	18.00000000	0.00000000	0.00000000							7	-1	-1	-1	icon.weapon_yaksa_mace_i01			
0	4745	1	1	15	5	0	LineageWeapons.yaksa_mace_m00_wp			LineageWeaponsTex.yaksa_mace_t00_wp			icon.weapon_yaksa_mace_i01					-1	1640	51	1	0	7	1	1	LineageWeapons.yaksa_mace_m00_wp		1	LineageWeaponsTex.yaksa_mace_t00_wp			4	ItemSound.hammer_3	ItemSound.club_2	ItemSound.staff_3	ItemSound.club_3	ItemSound.itemdrop_blunt	ItemSound.itemequip_blunt		20	156	83	2	2	4	4	0	0	0	379	0	3	3	1000	0	-1	0			0.00000000	0.00000000	0.00000000	1.00000000	1.00000000						LineageWeapons.rangesample		1.00000000	1.00000000	1.00000000	18.00000000	0.00000000	0.00000000							7	-1	-1	-1	icon.weapon_yaksa_mace_i01			
0	4746	1	1	15	5	0	LineageWeapons.yaksa_mace_m00_wp			LineageWeaponsTex.yaksa_mace_t00_wp			icon.weapon_yaksa_mace_i01					-1	1640	51	1	0	7	1	1	LineageWeapons.yaksa_mace_m00_wp		1	LineageWeaponsTex.yaksa_mace_t00_wp			4	ItemSound.hammer_3	ItemSound.club_2	ItemSound.staff_3	ItemSound.club_3	ItemSound.itemdrop_blunt	ItemSound.itemequip_blunt		20	156	83	2	2	4	4	0	0	0	379	0	3	3	1000	0	-1	0			0.00000000	0.00000000	0.00000000	1.00000000	1.00000000						LineageWeapons.rangesample		1.00000000	1.00000000	1.00000000	18.00000000	0.00000000	0.00000000							7	-1	-1	-1	icon.weapon_yaksa_mace_i01			
0	4747	3	1	15	5	0	LineageWeapons.heavy_war_axe_m00_wp			LineageWeaponsTex.heavy_war_axe_t00_wp			icon.weapon_heavy_war_axe_i01					-1	1620	51	1	0	7	1	1	LineageWeapons.heavy_war_axe_m00_wp		1	LineageWeaponsTex.heavy_war_axe_t00_wp			4	ItemSound.sword_great_3	ItemSound.axe_4	ItemSound.sword_big_8	ItemSound.axe_3	ItemSound.itemdrop_blunt	ItemSound.itemequip_blunt		20	175	91	2	3	4	4	0	0	0	379	0	1	1	1000	0	-1	0			0.00000000	0.00000000	0.00000000	1.00000000	1.00000000						LineageWeapons.rangesample		1.29999995	1.29999995	1.29999995	12.00000000	0.00000000	0.00000000							7	-1	-1	-1	icon.weapon_heavy_war_axe_i01			
0	4748	3	1	15	5	0	LineageWeapons.heavy_war_axe_m00_wp			LineageWeaponsTex.heavy_war_axe_t00_wp			icon.weapon_heavy_war_axe_i01					-1	1620	51	1	0	7	1	1	LineageWeapons.heavy_war_axe_m00_wp		1	LineageWeaponsTex.heavy_war_axe_t00_wp			4	ItemSound.sword_great_3	ItemSound.axe_4	ItemSound.sword_big_8	ItemSound.axe_3	ItemSound.itemdrop_blunt	ItemSound.itemequip_blunt		20	175	91	2	3	4	4	0	0	0	379	0	1	1	1000	0	-1	0			0.00000000	0.00000000	0.00000000	1.00000000	1.00000000						LineageWeapons.rangesample		1.29999995	1.29999995	1.29999995	12.00000000	0.00000000	0.00000000							7	-1	-1	-1	icon.weapon_heavy_war_axe_i01			
0	4749	3	1	15	5	0	LineageWeapons.heavy_war_axe_m00_wp			LineageWeaponsTex.heavy_war_axe_t00_wp			icon.weapon_heavy_war_axe_i01					-1	1620	51	1	0	7	1	1	LineageWeapons.heavy_war_axe_m00_wp		1	LineageWeaponsTex.heavy_war_axe_t00_wp			4	ItemSound.sword_great_3	ItemSound.axe_4	ItemSound.sword_big_8	ItemSound.axe_3	ItemSound.itemdrop_blunt	ItemSound.itemequip_blunt		20	175	91	2	3	4	4	0	0	0	379	0	1	1	1000	0	-1	0			0.00000000	0.00000000	0.00000000	1.00000000	1.00000000						LineageWeapons.rangesample		1.29999995	1.29999995	1.29999995	12.00000000	0.00000000	0.00000000							7	-1	-1	-1	icon.weapon_heavy_war_axe_i01			
0	4750	3	1	15	5	0	LineageWeapons.deadmans_glory_m00_wp			LineageWeaponsTex.deadmans_glory_t00_wp			icon.weapon_deadmans_glory_i01					-1	1600	14	1	0	7	1	1	LineageWeapons.deadmans_glory_m00_wp		1	LineageWeaponsTex.deadmans_glory_t00_wp			4	ItemSound.spear_6	ItemSound.sword_mid_8	ItemSound.mace_1	ItemSound.club_3	ItemSound.itemdrop_blunt	ItemSound.itemequip_blunt		20	194	99	2	3	4	4	0	0	0	379	0	1	1	1000	0	-1	0			0.00000000	0.00000000	0.00000000	1.00000000	1.00000000						LineageWeapons.rangesample		1.20000005	1.20000005	1.20000005	16.00000000	0.00000000	0.00000000							7	-1	-1	-1	icon.weapon_deadmans_glory_i01			
0	4751	3	1	15	5	0	LineageWeapons.deadmans_glory_m00_wp			LineageWeaponsTex.deadmans_glory_t00_wp			icon.weapon_deadmans_glory_i01					-1	1600	14	1	0	7	1	1	LineageWeapons.deadmans_glory_m00_wp		1	LineageWeaponsTex.deadmans_glory_t00_wp			4	ItemSound.spear_6	ItemSound.sword_mid_8	ItemSound.mace_1	ItemSound.club_3	ItemSound.itemdrop_blunt	ItemSound.itemequip_blunt		20	194	99	2	3	4	4	0	0	0	379	0	1	1	1000	0	-1	0			0.00000000	0.00000000	0.00000000	1.00000000	1.00000000						LineageWeapons.rangesample		1.20000005	1.20000005	1.20000005	16.00000000	0.00000000	0.00000000							7	-1	-1	-1	icon.weapon_deadmans_glory_i01			
0	4752	3	1	15	5	0	LineageWeapons.deadmans_glory_m00_wp			LineageWeaponsTex.deadmans_glory_t00_wp			icon.weapon_deadmans_glory_i01					-1	1600	14	1	0	7	1	1	LineageWeapons.deadmans_glory_m00_wp		1	LineageWeaponsTex.deadmans_glory_t00_wp			4	ItemSound.spear_6	ItemSound.sword_mid_8	ItemSound.mace_1	ItemSound.club_3	ItemSound.itemdrop_blunt	ItemSound.itemequip_blunt		20	194	99	2	3	4	4	0	0	0	379	0	1	1	1000	0	-1	0			0.00000000	0.00000000	0.00000000	1.00000000	1.00000000						LineageWeapons.rangesample		1.20000005	1.20000005	1.20000005	16.00000000	0.00000000	0.00000000							7	-1	-1	-1	icon.weapon_deadmans_glory_i01			
0	4753	3	1	15	5	0	LineageWeapons.art_of_battle_axe_m00_wp			LineageWeaponsTex.art_of_battle_axe_t00_wp			icon.weapon_art_of_battle_axe_i01					-1	1570	49	1	0	7	1	1	LineageWeapons.art_of_battle_axe_m00_wp		1	LineageWeaponsTex.art_of_battle_axe_t00_wp			4	ItemSound.axe_1	ItemSound.axe_3	ItemSound.hammer_3	ItemSound.sword_mid_2	ItemSound.itemdrop_blunt	ItemSound.itemequip_blunt		20	194	99	2	3	4	4	0	0	0	379	0	1	1	1000	0	-1	0			0.00000000	0.00000000	0.00000000	1.00000000	1.00000000						LineageWeapons.rangesample		1.20000005	1.20000005	1.20000005	12.00000000	0.00000000	0.00000000							7	-1	-1	-1	icon.weapon_art_of_battle_axe_i01			
0	4754	3	1	15	5	0	LineageWeapons.art_of_battle_axe_m00_wp			LineageWeaponsTex.art_of_battle_axe_t00_wp			icon.weapon_art_of_battle_axe_i01					-1	1570	49	1	0	7	1	1	LineageWeapons.art_of_battle_axe_m00_wp		1	LineageWeaponsTex.art_of_battle_axe_t00_wp			4	ItemSound.axe_1	ItemSound.axe_3	ItemSound.hammer_3	ItemSound.sword_mid_2	ItemSound.itemdrop_blunt	ItemSound.itemequip_blunt		20	194	99	2	3	4	4	0	0	0	379	0	1	1	1000	0	-1	0			0.00000000	0.00000000	0.00000000	1.00000000	1.00000000						LineageWeapons.rangesample		1.20000005	1.20000005	1.20000005	12.00000000	0.00000000	0.00000000							7	-1	-1	-1	icon.weapon_art_of_battle_axe_i01			
0	4755	3	1	15	5	0	LineageWeapons.art_of_battle_axe_m00_wp			LineageWeaponsTex.art_of_battle_axe_t00_wp			icon.weapon_art_of_battle_axe_i01					-1	1570	49	1	0	7	1	1	LineageWeapons.art_of_battle_axe_m00_wp		1	LineageWeaponsTex.art_of_battle_axe_t00_wp			4	ItemSound.axe_1	ItemSound.axe_3	ItemSound.hammer_3	ItemSound.sword_mid_2	ItemSound.itemdrop_blunt	ItemSound.itemequip_blunt		20	194	99	2	3	4	4	0	0	0	379	0	1	1	1000	0	-1	0			0.00000000	0.00000000	0.00000000	1.00000000	1.00000000						LineageWeapons.rangesample		1.20000005	1.20000005	1.20000005	12.00000000	0.00000000	0.00000000							7	-1	-1	-1	icon.weapon_art_of_battle_axe_i01			
0	4756	1	1	15	5	0	LineageWeapons.meteor_shower_m00_wp			LineageWeaponsTex.meteor_shower_t00_wp			icon.weapon_meteor_shower_i01					-1	1600	51	1	0	7	1	1	LineageWeapons.meteor_shower_m00_wp		1	LineageWeaponsTex.meteor_shower_t00_wp			4	ItemSound.axe_1	ItemSound.sword_mid_9	ItemSound.hammer_2	ItemSound.spear_9	ItemSound.itemdrop_blunt	ItemSound.itemequip_blunt		20	213	107	2	4	4	4	0	0	0	379	0	1	1	1000	0	-1	0	LineageEffect.c_u005		-15.00000000	0.00000000	0.00000000	0.80000001	1.00000000						LineageWeapons.rangesample		0.89999998	0.89999998	0.89999998	15.50000000	0.00000000	0.00000000							5	-1	-1	-1				
0	4757	1	1	15	5	0	LineageWeapons.meteor_shower_m00_wp			LineageWeaponsTex.meteor_shower_t00_wp			icon.weapon_meteor_shower_i01					-1	1600	51	1	0	7	1	1	LineageWeapons.meteor_shower_m00_wp		1	LineageWeaponsTex.meteor_shower_t00_wp			4	ItemSound.axe_1	ItemSound.sword_mid_9	ItemSound.hammer_2	ItemSound.spear_9	ItemSound.itemdrop_blunt	ItemSound.itemequip_blunt		20	213	107	2	4	4	4	0	0	0	379	0	1	1	1000	0	-1	0	LineageEffect.c_u005		-15.00000000	0.00000000	0.00000000	0.80000001	1.00000000						LineageWeapons.rangesample		0.89999998	0.89999998	0.89999998	15.50000000	0.00000000	0.00000000							5	-1	-1	-1				
0	4758	1	1	15	5	0	LineageWeapons.meteor_shower_m00_wp			LineageWeaponsTex.meteor_shower_t00_wp			icon.weapon_meteor_shower_i01					-1	1600	51	1	0	7	1	1	LineageWeapons.meteor_shower_m00_wp		1	LineageWeaponsTex.meteor_shower_t00_wp			4	ItemSound.axe_1	ItemSound.sword_mid_9	ItemSound.hammer_2	ItemSound.spear_9	ItemSound.itemdrop_blunt	ItemSound.itemequip_blunt		20	213	107	2	4	4	4	0	0	0	379	0	1	1	1000	0	-1	0	LineageEffect.c_u005		-15.00000000	0.00000000	0.00000000	0.80000001	1.00000000						LineageWeapons.rangesample		0.89999998	0.89999998	0.89999998	15.50000000	0.00000000	0.00000000							5	-1	-1	-1				
0	4759	1	1	7	10	0	LineageWeapons.cursed_dagger_m00_wp			LineageWeaponsTex.cursed_dagger_t00_wp			icon.weapon_cursed_dagger_i01					-1	1040	2	1	0	7	1	1	LineageWeapons.cursed_dagger_m00_wp		1	LineageWeaponsTex.cursed_dagger_t00_wp			4	ItemSound.sword_small_1	ItemSound.public_sword_shing_7	ItemSound.sword_mid_6	ItemSound.dagger_4	ItemSound.itemdrop_dagger	ItemSound.itemequip_dagger		5	94	61	3	2	12	-3	0	0	0	433	0	2	2	1000	0	-1	0			0.00000000	0.00000000	0.00000000	1.00000000	1.00000000						LineageWeapons.rangesample		0.80000001	0.55000001	0.55000001	12.00000000	1.00000000	0.00000000							4	-1	-1	-1	icon.weapon_cursed_dagger_i01			
0	4760	1	1	7	10	0	LineageWeapons.cursed_dagger_m00_wp			LineageWeaponsTex.cursed_dagger_t00_wp			icon.weapon_cursed_dagger_i01					-1	1040	2	1	0	7	1	1	LineageWeapons.cursed_dagger_m00_wp		1	LineageWeaponsTex.cursed_dagger_t00_wp			4	ItemSound.sword_small_1	ItemSound.public_sword_shing_9	ItemSound.sword_mid_6	ItemSound.dagger_4	ItemSound.itemdrop_dagger	ItemSound.itemequip_dagger		5	94	61	3	2	12	-3	0	0	0	433	0	2	2	1000	0	-1	0			0.00000000	0.00000000	0.00000000	1.00000000	1.00000000						LineageWeapons.rangesample		0.80000001	0.55000001	0.55000001	12.00000000	1.00000000	0.00000000							4	-1	-1	-1	icon.weapon_cursed_dagger_i01			
0	4761	1	1	7	10	0	LineageWeapons.cursed_dagger_m00_wp			LineageWeaponsTex.cursed_dagger_t00_wp			icon.weapon_cursed_dagger_i01					-1	1040	2	1	0	7	1	1	LineageWeapons.cursed_dagger_m00_wp		1	LineageWeaponsTex.cursed_dagger_t00_wp			4	ItemSound.sword_small_1	ItemSound.public_sword_shing_5	ItemSound.sword_mid_6	ItemSound.dagger_4	ItemSound.itemdrop_dagger	ItemSound.itemequip_dagger		5	94	61	3	2	12	-3	0	0	0	433	0	2	2	1000	0	-1	0			0.00000000	0.00000000	0.00000000	1.00000000	1.00000000						LineageWeapons.rangesample		0.80000001	0.55000001	0.55000001	12.00000000	1.00000000	0.00000000							4	-1	-1	-1	icon.weapon_cursed_dagger_i01			
0	4762	1	1	7	10	0	LineageWeapons.darkelven_dagger_m00_wp			LineageWeaponsTex.darkelven_dagger_t00_wp			icon.weapon_darkelven_dagger_i01					-1	1050	51	1	0	7	1	1	LineageWeapons.darkelven_dagger_m00_wp		1	LineageWeaponsTex.darkelven_dagger_t00_wp			4	ItemSound.sword_small_1	ItemSound.public_sword_shing_6	ItemSound.sword_mid_6	ItemSound.dagger_4	ItemSound.itemdrop_dagger	ItemSound.itemequip_dagger		5	94	61	3	2	12	-3	0	0	0	433	0	2	2	1000	0	-1	0			0.00000000	0.00000000	0.00000000	1.00000000	1.00000000						LineageWeapons.rangesample		1.04999995	0.60000002	0.60000002	12.00000000	-1.00000000	0.00000000							4	-1	-1	-1	icon.weapon_darkelven_dagger_i01			
0	4763	1	1	7	10	0	LineageWeapons.darkelven_dagger_m00_wp			LineageWeaponsTex.darkelven_dagger_t00_wp			icon.weapon_darkelven_dagger_i01					-1	1050	51	1	0	7	1	1	LineageWeapons.darkelven_dagger_m00_wp		1	LineageWeaponsTex.darkelven_dagger_t00_wp			4	ItemSound.sword_small_1	ItemSound.public_sword_shing_7	ItemSound.sword_mid_6	ItemSound.dagger_4	ItemSound.itemdrop_dagger	ItemSound.itemequip_dagger		5	94	61	3	2	12	-3	0	0	0	433	0	2	2	1000	0	-1	0			0.00000000	0.00000000	0.00000000	1.00000000	1.00000000						LineageWeapons.rangesample		1.04999995	0.60000002	0.60000002	12.00000000	-1.00000000	0.00000000							4	-1	-1	-1	icon.weapon_darkelven_dagger_i01			
0	4764	1	1	7	10	0	LineageWeapons.darkelven_dagger_m00_wp			LineageWeaponsTex.darkelven_dagger_t00_wp			icon.weapon_darkelven_dagger_i01					-1	1050	51	1	0	7	1	1	LineageWeapons.darkelven_dagger_m00_wp		1	LineageWeaponsTex.darkelven_dagger_t00_wp			4	ItemSound.sword_small_1	ItemSound.public_sword_shing_9	ItemSound.sword_mid_6	ItemSound.dagger_4	ItemSound.itemdrop_dagger	ItemSound.itemequip_dagger		5	94	61	3	2	12	-3	0	0	0	433	0	2	2	1000	0	-1	0			0.00000000	0.00000000	0.00000000	1.00000000	1.00000000						LineageWeapons.rangesample		1.04999995	0.60000002	0.60000002	12.00000000	-1.00000000	0.00000000							4	-1	-1	-1	icon.weapon_darkelven_dagger_i01			
0	4765	1	1	7	10	0	LineageWeapons.stiletto_m00_wp			LineageWeaponsTex.stiletto_t00_wp			icon.weapon_stiletto_i01					-1	1030	51	1	0	7	1	1	LineageWeapons.stiletto_m00_wp		1	LineageWeaponsTex.stiletto_t00_wp			4	ItemSound.sword_small_2	ItemSound.public_sword_shing_5	ItemSound.sword_small_7	ItemSound.dagger_4	ItemSound.itemdrop_dagger	ItemSound.itemequip_dagger		5	107	68	3	2	12	-3	0	0	0	433	0	2	2	1000	0	-1	0			0.00000000	0.00000000	0.00000000	1.00000000	1.00000000						LineageWeapons.rangesample		1.00000000	0.69999999	0.69999999	12.00000000	0.00000000	0.00000000							4	-1	-1	-1	icon.weapon_stiletto_i01			
0	4766	1	1	7	10	0	LineageWeapons.stiletto_m00_wp			LineageWeaponsTex.stiletto_t00_wp			icon.weapon_stiletto_i01					-1	1030	51	1	0	7	1	1	LineageWeapons.stiletto_m00_wp		1	LineageWeaponsTex.stiletto_t00_wp			4	ItemSound.sword_small_2	ItemSound.public_sword_shing_6	ItemSound.sword_small_7	ItemSound.dagger_4	ItemSound.itemdrop_dagger	ItemSound.itemequip_dagger		5	107	68	3	2	12	-3	0	0	0	433	0	2	2	1000	0	-1	0			0.00000000	0.00000000	0.00000000	1.00000000	1.00000000						LineageWeapons.rangesample		1.00000000	0.69999999	0.69999999	12.00000000	0.00000000	0.00000000							4	-1	-1	-1	icon.weapon_stiletto_i01			
0	4767	1	1	7	10	0	LineageWeapons.stiletto_m00_wp			LineageWeaponsTex.stiletto_t00_wp			icon.weapon_stiletto_i01					-1	1030	51	1	0	7	1	1	LineageWeapons.stiletto_m00_wp		1	LineageWeaponsTex.stiletto_t00_wp			4	ItemSound.sword_small_2	ItemSound.public_sword_shing_7	ItemSound.sword_small_7	ItemSound.dagger_4	ItemSound.itemdrop_dagger	ItemSound.itemequip_dagger		5	107	68	3	2	12	-3	0	0	0	433	0	2	2	1000	0	-1	0			0.00000000	0.00000000	0.00000000	1.00000000	1.00000000						LineageWeapons.rangesample		1.00000000	0.69999999	0.69999999	12.00000000	0.00000000	0.00000000							4	-1	-1	-1	icon.weapon_stiletto_i01			
0	4768	1	1	7	10	0	LineageWeapons.grace_dagger_m00_wp			LineageWeaponsTex.grace_dagger_t00_wp			icon.weapon_grace_dagger_i01					-1	1020	51	1	0	7	1	1	LineageWeapons.grace_dagger_m00_wp		1	LineageWeaponsTex.grace_dagger_t00_wp			4	ItemSound.dagger_6	ItemSound.sword_small_2	ItemSound.sword_mid_2	ItemSound.public_sword_shing_9	ItemSound.itemdrop_dagger	ItemSound.itemequip_dagger		5	122	76	3	2	12	-3	0	0	0	433	0	3	3	1000	0	-1	0			0.00000000	0.00000000	0.00000000	1.00000000	1.00000000						LineageWeapons.rangesample		1.00000000	0.64999998	0.64999998	10.69999981	0.00000000	0.00000000							4	-1	-1	-1	icon.weapon_grace_dagger_i01			
0	4769	1	1	7	10	0	LineageWeapons.grace_dagger_m00_wp			LineageWeaponsTex.grace_dagger_t00_wp			icon.weapon_grace_dagger_i01					-1	1020	51	1	0	7	1	1	LineageWeapons.grace_dagger_m00_wp		1	LineageWeaponsTex.grace_dagger_t00_wp			4	ItemSound.dagger_6	ItemSound.sword_small_2	ItemSound.sword_mid_2	ItemSound.public_sword_shing_5	ItemSound.itemdrop_dagger	ItemSound.itemequip_dagger		5	122	76	3	2	12	-3	0	0	0	433	0	3	3	1000	0	-1	0			0.00000000	0.00000000	0.00000000	1.00000000	1.00000000						LineageWeapons.rangesample		1.00000000	0.64999998	0.64999998	10.69999981	0.00000000	0.00000000							4	-1	-1	-1	icon.weapon_grace_dagger_i01			
0	4770	1	1	7	10	0	LineageWeapons.grace_dagger_m00_wp			LineageWeaponsTex.grace_dagger_t00_wp			icon.weapon_grace_dagger_i01					-1	1020	51	1	0	7	1	1	LineageWeapons.grace_dagger_m00_wp		1	LineageWeaponsTex.grace_dagger_t00_wp			4	ItemSound.dagger_6	ItemSound.sword_small_2	ItemSound.sword_mid_2	ItemSound.public_sword_shing_6	ItemSound.itemdrop_dagger	ItemSound.itemequip_dagger		5	122	76	3	2	12	-3	0	0	0	433	0	3	3	1000	0	-1	0			0.00000000	0.00000000	0.00000000	1.00000000	1.00000000						LineageWeapons.rangesample		1.00000000	0.64999998	0.64999998	10.69999981	0.00000000	0.00000000							4	-1	-1	-1	icon.weapon_grace_dagger_i01			
0	4771	1	1	7	10	0	LineageWeapons.dark_screamer_m00_wp			LineageWeaponsTex.dark_screamer_t00_wp			icon.weapon_dark_screamer_i01					-1	1010	51	1	0	7	1	1	LineageWeapons.dark_screamer_m00_wp		1	LineageWeaponsTex.dark_screamer_t00_wp			4	ItemSound.sword_small_2	ItemSound.public_sword_shing_7	ItemSound.sword_small_7	ItemSound.dagger_4	ItemSound.itemdrop_dagger	ItemSound.itemequip_dagger		5	122	76	3	2	12	-3	0	0	0	433	0	3	3	1000	0	-1	0			0.00000000	0.00000000	0.00000000	1.00000000	1.00000000						LineageWeapons.rangesample		0.85000002	0.55000001	0.55000001	11.00000000	0.00000000	0.00000000							4	-1	-1	-1	icon.weapon_dark_screamer_i01			
0	4772	1	1	7	10	0	LineageWeapons.dark_screamer_m00_wp			LineageWeaponsTex.dark_screamer_t00_wp			icon.weapon_dark_screamer_i01					-1	1010	51	1	0	7	1	1	LineageWeapons.dark_screamer_m00_wp		1	LineageWeaponsTex.dark_screamer_t00_wp			4	ItemSound.sword_small_2	ItemSound.public_sword_shing_9	ItemSound.sword_small_7	ItemSound.dagger_4	ItemSound.itemdrop_dagger	ItemSound.itemequip_dagger		5	122	76	3	2	12	-3	0	0	0	433	0	3	3	1000	0	-1	0			0.00000000	0.00000000	0.00000000	1.00000000	1.00000000						LineageWeapons.rangesample		0.85000002	0.55000001	0.55000001	11.00000000	0.00000000	0.00000000							4	-1	-1	-1	icon.weapon_dark_screamer_i01			
0	4773	1	1	7	10	0	LineageWeapons.dark_screamer_m00_wp			LineageWeaponsTex.dark_screamer_t00_wp			icon.weapon_dark_screamer_i01					-1	1010	51	1	0	7	1	1	LineageWeapons.dark_screamer_m00_wp		1	LineageWeaponsTex.dark_screamer_t00_wp			4	ItemSound.sword_small_2	ItemSound.public_sword_shing_5	ItemSound.sword_small_7	ItemSound.dagger_4	ItemSound.itemdrop_dagger	ItemSound.itemequip_dagger		5	122	76	3	2	12	-3	0	0	0	433	0	3	3	1000	0	-1	0			0.00000000	0.00000000	0.00000000	1.00000000	1.00000000						LineageWeapons.rangesample		0.85000002	0.55000001	0.55000001	11.00000000	0.00000000	0.00000000							4	-1	-1	-1	icon.weapon_dark_screamer_i01			
0	4774	1	1	7	10	0	LineageWeapons.crystal_dagger_m00_wp			LineageWeaponsTex.crystal_dagger_t00_wp			icon.weapon_crystal_dagger_i01					-1	1000	23	1	0	7	1	1	LineageWeapons.crystal_dagger_m00_wp		1	LineageWeaponsTex.crystal_dagger_t00_wp			4	ItemSound.dagger_6	ItemSound.sword_small_2	ItemSound.sword_mid_2	ItemSound.public_sword_shing_6	ItemSound.itemdrop_dagger	ItemSound.itemequip_dagger		5	136	83	3	2	12	-3	0	0	0	433	0	3	3	1000	0	-1	0			0.00000000	0.00000000	0.00000000	1.00000000	1.00000000						LineageWeapons.rangesample		0.69999999	0.55000001	0.55000001	9.00000000	-0.50000000	0.00000000							4	-1	-1	-1	icon.weapon_crystal_dagger_i01			
