npc_id	skill_id	seq_name	skill_name	npc_name	npc_class
14534	4260	spatk01	a,s_summon_blood_sucking1\0	a,silhouette_h\0	a,silhouette\0
14535	4260	spatk01	a,s_summon_blood_sucking1\0	a,silhouette_i\0	a,silhouette\0
14536	4260	spatk01	a,s_summon_blood_sucking1\0	a,silhouette_j\0	a,silhouette\0
14537	4260	spatk01	a,s_summon_blood_sucking1\0	a,silhouette_k\0	a,silhouette\0
14538	4260	spatk01	a,s_summon_blood_sucking1\0	a,silhouette_l\0	a,silhouette\0
14539	4260	spatk01	a,s_summon_blood_sucking1\0	a,silhouette_m\0	a,silhouette\0
14540	4260	spatk01	a,s_summon_blood_sucking1\0	a,silhouette_n\0	a,silhouette\0
14541	4260	spatk01	a,s_summon_blood_sucking1\0	a,silhouette_o\0	a,silhouette\0
14542	4260	spatk01	a,s_summon_blood_sucking1\0	a,silhouette_p\0	a,silhouette\0
14543	4260	spatk01	a,s_summon_blood_sucking1\0	a,silhouette_q\0	a,silhouette\0
14544	4260	spatk01	a,s_summon_blood_sucking1\0	a,silhouette_r\0	a,silhouette\0
14545	4260	spatk01	a,s_summon_blood_sucking1\0	a,silhouette_ep_01\0	a,silhouette\0
14546	4260	spatk01	a,s_summon_blood_sucking1\0	a,silhouette_ep_02\0	a,silhouette\0
14547	4260	spatk01	a,s_summon_blood_sucking1\0	a,silhouette_ep_03\0	a,silhouette\0
14548	4260	spatk01	a,s_summon_blood_sucking1\0	a,silhouette_ep_04\0	a,silhouette\0
14549	4260	spatk01	a,s_summon_blood_sucking1\0	a,silhouette_ep_05\0	a,silhouette\0
14550	4260	spatk01	a,s_summon_blood_sucking1\0	a,silhouette_ep_06\0	a,silhouette\0
14551	4260	spatk01	a,s_summon_blood_sucking1\0	a,silhouette_ep_07\0	a,silhouette\0
14552	4260	spatk01	a,s_summon_blood_sucking1\0	a,silhouette_ep_08\0	a,silhouette\0
14553	4260	spatk01	a,s_summon_blood_sucking1\0	a,silhouette_ep_09\0	a,silhouette\0
14554	4260	spatk01	a,s_summon_blood_sucking1\0	a,silhouette_ep_10\0	a,silhouette\0
14555	4260	spatk01	a,s_summon_blood_sucking1\0	a,silhouette_ep_11\0	a,silhouette\0
14556	4260	spatk01	a,s_summon_blood_sucking1\0	a,silhouette_ep_12\0	a,silhouette\0
14557	4260	spatk01	a,s_summon_blood_sucking1\0	a,silhouette_ep_13\0	a,silhouette\0
14558	4260	spatk01	a,s_summon_blood_sucking1\0	a,silhouette_ep_14\0	a,silhouette\0
14559	4260	spatk01	a,s_summon_blood_sucking1\0	a,silhouette_ep_15\0	a,silhouette\0
14560	4260	spatk01	a,s_summon_blood_sucking1\0	a,silhouette_ep_16\0	a,silhouette\0
14561	4260	spatk01	a,s_summon_blood_sucking1\0	a,silhouette_ep_17\0	a,silhouette\0
14562	4260	spatk01	a,s_summon_blood_sucking1\0	a,silhouette_ep_18\0	a,silhouette\0
14563	4260	spatk01	a,s_summon_blood_sucking1\0	a,silhouette_ep_19\0	a,silhouette\0
14564	4260	spatk01	a,s_summon_blood_sucking1\0	a,silhouette_ep_20\0	a,silhouette\0
14565	4260	spatk01	a,s_summon_blood_sucking1\0	a,silhouette_ep_21\0	a,silhouette\0
14566	4260	spatk01	a,s_summon_blood_sucking1\0	a,silhouette_ep_22\0	a,silhouette\0
14567	4260	spatk01	a,s_summon_blood_sucking1\0	a,silhouette_ep_23\0	a,silhouette\0
14568	4260	spatk01	a,s_summon_blood_sucking1\0	a,silhouette_ep_24\0	a,silhouette\0
14569	4260	spatk01	a,s_summon_blood_sucking1\0	a,silhouette_ep_25\0	a,silhouette\0
14570	4260	spatk01	a,s_summon_blood_sucking1\0	a,silhouette_ep_26\0	a,silhouette\0
14571	4260	spatk01	a,s_summon_blood_sucking1\0	a,silhouette_ep_27\0	a,silhouette\0
14572	4260	spatk01	a,s_summon_blood_sucking1\0	a,silhouette_ep_28\0	a,silhouette\0
14573	4260	spatk01	a,s_summon_blood_sucking1\0	a,silhouette_ep_29\0	a,silhouette\0
14574	4260	spatk01	a,s_summon_blood_sucking1\0	a,silhouette_ep_30\0	a,silhouette\0
14159	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,cuti_cat_a\0	a,cutie_cat\0
14160	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,cuti_cat_b\0	a,cutie_cat\0
14161	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,cuti_cat_c\0	a,cutie_cat\0
14162	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,cuti_cat_d\0	a,cutie_cat\0
14163	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,cuti_cat_e\0	a,cutie_cat\0
14164	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,cuti_cat_f\0	a,cutie_cat\0
14165	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,cuti_cat_g\0	a,cutie_cat\0
14166	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,cuti_cat_h\0	a,cutie_cat\0
14167	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,cuti_cat_i\0	a,cutie_cat\0
14168	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,cuti_cat_j\0	a,cutie_cat\0
14169	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,cuti_cat_k\0	a,cutie_cat\0
14170	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,cuti_cat_l\0	a,cutie_cat\0
14171	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,cuti_cat_m\0	a,cutie_cat\0
14172	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,cuti_cat_n\0	a,cutie_cat\0
14173	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,cuti_cat_o\0	a,cutie_cat\0
14174	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,cuti_cat_p\0	a,cutie_cat\0
14175	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,cuti_cat_q\0	a,cutie_cat\0
14176	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,cuti_cat_r\0	a,cutie_cat\0
14177	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,cuti_cat_ep_01\0	a,cutie_cat\0
14178	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,cuti_cat_ep_02\0	a,cutie_cat\0
14179	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,cuti_cat_ep_03\0	a,cutie_cat\0
14180	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,cuti_cat_ep_04\0	a,cutie_cat\0
14181	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,cuti_cat_ep_05\0	a,cutie_cat\0
14182	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,cuti_cat_ep_06\0	a,cutie_cat\0
14183	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,cuti_cat_ep_07\0	a,cutie_cat\0
14184	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,cuti_cat_ep_08\0	a,cutie_cat\0
14185	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,cuti_cat_ep_09\0	a,cutie_cat\0
14186	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,cuti_cat_ep_10\0	a,cutie_cat\0
14187	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,cuti_cat_ep_11\0	a,cutie_cat\0
14188	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,cuti_cat_ep_12\0	a,cutie_cat\0
14189	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,cuti_cat_ep_13\0	a,cutie_cat\0
14190	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,cuti_cat_ep_14\0	a,cutie_cat\0
14191	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,cuti_cat_ep_15\0	a,cutie_cat\0
14192	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,cuti_cat_ep_16\0	a,cutie_cat\0
14193	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,cuti_cat_ep_17\0	a,cutie_cat\0
14194	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,cuti_cat_ep_18\0	a,cutie_cat\0
14195	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,cuti_cat_ep_19\0	a,cutie_cat\0
14196	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,cuti_cat_ep_20\0	a,cutie_cat\0
14197	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,cuti_cat_ep_21\0	a,cutie_cat\0
14198	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,cuti_cat_ep_22\0	a,cutie_cat\0
14199	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,cuti_cat_ep_23\0	a,cutie_cat\0
14200	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,cuti_cat_ep_24\0	a,cutie_cat\0
14201	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,cuti_cat_ep_25\0	a,cutie_cat\0
14202	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,cuti_cat_ep_26\0	a,cutie_cat\0
14203	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,cuti_cat_ep_27\0	a,cutie_cat\0
14204	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,cuti_cat_ep_28\0	a,cutie_cat\0
14205	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,cuti_cat_ep_29\0	a,cutie_cat\0
14206	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,cuti_cat_ep_30\0	a,cutie_cat\0
14343	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,unicorn_mirage_a\0	a,unicorn_mirage\0
14344	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,unicorn_mirage_b\0	a,unicorn_mirage\0
14345	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,unicorn_mirage_c\0	a,unicorn_mirage\0
14346	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,unicorn_mirage_d\0	a,unicorn_mirage\0
14347	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,unicorn_mirage_e\0	a,unicorn_mirage\0
14348	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,unicorn_mirage_f\0	a,unicorn_mirage\0
14349	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,unicorn_mirage_g\0	a,unicorn_mirage\0
14350	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,unicorn_mirage_h\0	a,unicorn_mirage\0
14351	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,unicorn_mirage_i\0	a,unicorn_mirage\0
14352	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,unicorn_mirage_j\0	a,unicorn_mirage\0
14353	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,unicorn_mirage_k\0	a,unicorn_mirage\0
14354	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,unicorn_mirage_l\0	a,unicorn_mirage\0
14355	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,unicorn_mirage_m\0	a,unicorn_mirage\0
14356	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,unicorn_mirage_n\0	a,unicorn_mirage\0
14357	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,unicorn_mirage_o\0	a,unicorn_mirage\0
14358	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,unicorn_mirage_p\0	a,unicorn_mirage\0
14359	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,unicorn_mirage_q\0	a,unicorn_mirage\0
14360	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,unicorn_mirage_r\0	a,unicorn_mirage\0
14361	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,unicorn_mirage_ep_01\0	a,unicorn_mirage\0
14362	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,unicorn_mirage_ep_02\0	a,unicorn_mirage\0
14363	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,unicorn_mirage_ep_03\0	a,unicorn_mirage\0
14364	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,unicorn_mirage_ep_04\0	a,unicorn_mirage\0
14365	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,unicorn_mirage_ep_05\0	a,unicorn_mirage\0
14366	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,unicorn_mirage_ep_06\0	a,unicorn_mirage\0
14367	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,unicorn_mirage_ep_07\0	a,unicorn_mirage\0
14368	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,unicorn_mirage_ep_08\0	a,unicorn_mirage\0
14369	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,unicorn_mirage_ep_09\0	a,unicorn_mirage\0
14370	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,unicorn_mirage_ep_10\0	a,unicorn_mirage\0
14371	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,unicorn_mirage_ep_11\0	a,unicorn_mirage\0
14372	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,unicorn_mirage_ep_12\0	a,unicorn_mirage\0
14373	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,unicorn_mirage_ep_13\0	a,unicorn_mirage\0
14374	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,unicorn_mirage_ep_14\0	a,unicorn_mirage\0
14375	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,unicorn_mirage_ep_15\0	a,unicorn_mirage\0
14376	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,unicorn_mirage_ep_16\0	a,unicorn_mirage\0
14377	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,unicorn_mirage_ep_17\0	a,unicorn_mirage\0
14378	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,unicorn_mirage_ep_18\0	a,unicorn_mirage\0
14379	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,unicorn_mirage_ep_19\0	a,unicorn_mirage\0
14380	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,unicorn_mirage_ep_20\0	a,unicorn_mirage\0
14381	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,unicorn_mirage_ep_21\0	a,unicorn_mirage\0
14382	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,unicorn_mirage_ep_22\0	a,unicorn_mirage\0
14383	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,unicorn_mirage_ep_23\0	a,unicorn_mirage\0
14384	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,unicorn_mirage_ep_24\0	a,unicorn_mirage\0
14385	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,unicorn_mirage_ep_25\0	a,unicorn_mirage\0
14386	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,unicorn_mirage_ep_26\0	a,unicorn_mirage\0
14387	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,unicorn_mirage_ep_27\0	a,unicorn_mirage\0
14388	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,unicorn_mirage_ep_28\0	a,unicorn_mirage\0
14389	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,unicorn_mirage_ep_29\0	a,unicorn_mirage\0
14390	4261	spatk01	a,s_summon_mega_storm_strike1\0	a,unicorn_mirage_ep_30\0	a,unicorn_mirage\0
12621	4289	atk01	a,s_wyvern_breath\0	a,wyvern\0	a,wyvern\0
25286	4314	atk01	a,s_holy_light_burst_boss_a_1\0	a,anakim\0	a,LineageMonster2.anakim\0
25283	4315	spatk01	a,s_evil_shackle_boss_a_1\0	a,lilith\0	a,lilith\0
25284	4316	atk01	a,s_lilim_drain_boss_a_1\0	a,liliths_agent_wizard\0	a,LineageMonster2.lilim_wizard\0
20086	4317	atk01	a,s_rage_might\0	a,ant_guard\0	a,LineageMonster.ant_soldier\0
20248	4317	atk01	a,s_rage_might\0	a,turak_bugbear\0	a,LineageMonster.bugbear\0
20267	4317	atk01	a,s_rage_might\0	a,breka_orc\0	a,LineageMonster.batur_orc\0
20601	4317	atk01	a,s_rage_might\0	a,tamlin_orc\0	a,LineageMonster.batur_orc\0
21208	4317	atk01	a,s_rage_might\0	a,martyrium_guardian\0	a,LineageMonster.skeleton\0
21212	4317	atk01	a,s_rage_might\0	a,martyrium_sentinel\0	a,LineageMonster.skeleton_bi\0
21216	4317	atk01	a,s_rage_might\0	a,martyrium_warlord\0	a,LineageMonster.skeleton_knight_20_bi\0
21220	4317	atk01	a,s_rage_might\0	a,mausoleum_archon\0	a,LineageMonster.skeleton_knight_30_bi\0
21224	4317	atk01	a,s_rage_might\0	a,mausoleum_defender\0	a,LineageMonster.skeleton_royal_guard_20_bi\0
21228	4317	atk01	a,s_rage_might\0	a,mausoleum_highguard\0	a,LineageMonster.skeleton_royal_guard_30_bi\0
21232	4317	atk01	a,s_rage_might\0	a,barrow_guardian\0	a,LineageMonster.skeleton\0
21236	4317	atk01	a,s_rage_might\0	a,barrow_sentinel\0	a,LineageMonster.skeleton_bi\0
21240	4317	atk01	a,s_rage_might\0	a,barrow_warlord\0	a,LineageMonster.skeleton_knight_20_bi\0
21244	4317	atk01	a,s_rage_might\0	a,crypt_archon\0	a,LineageMonster.skeleton_knight_30_bi\0
21248	4317	atk01	a,s_rage_might\0	a,crypt_defender\0	a,LineageMonster.skeleton_royal_guard_20_bi\0
21252	4317	atk01	a,s_rage_might\0	a,crypt_highguard\0	a,LineageMonster.skeleton_royal_guard_30_bi\0
21269	4317	atk01	a,s_rage_might\0	a,cave_ant_2a\0	a,LineageMonster.ant\0
21271	4317	atk01	a,s_rage_might\0	a,cave_ant_4\0	a,LineageMonster.ant\0
21327	4317	atk01	a,s_rage_might\0	a,ketra_orc_trooper\0	a,LineageMonster.ketra_orc_warrior\0
21332	4317	atk01	a,s_rage_might\0	a,ketra_orc_captain\0	a,LineageMonster2.ketra_orc_chieftain\0
21336	4317	atk01	a,s_rage_might\0	a,ketra_orc_centurion\0	a,LineageMonster.ketra_orc_overload_20_bi\0
21339	4317	atk01	a,s_rage_might\0	a,ketra_orc_officer\0	a,LineageMonster2.ketra_orc_chieftain_20_bi\0
21340	4317	atk01	a,s_rage_might\0	a,ketra_orc_praefect\0	a,LineageMonster2.ketra_orc_warlord\0
21353	4317	atk01	a,s_rage_might\0	a,varka_silenos_scout\0	a,LineageMonster2.barka_silenos_hunter\0
21358	4317	atk01	a,s_rage_might\0	a,varka_silenos_warrior\0	a,LineageMonster2.barka_silenos_warrior\0
21362	4317	atk01	a,s_rage_might\0	a,varka_silenos_sergeant\0	a,LineageMonster2.barka_silenos_chieftain\0
21365	4317	atk01	a,s_rage_might\0	a,varka_silenos_archmage\0	a,LineageMonster2.barka_silenos_warrior_20_bi\0
21366	4317	atk01	a,s_rage_might\0	a,varka_silenos_officer\0	a,LineageMonster2.barka_silenos_chieftain\0
21382	4317	atk01	a,s_rage_might\0	a,destroyer_mercenary\0	a,LineageMonster.skeleton_knight\0
21410	4317	atk01	a,s_rage_might\0	a,guardian_scarab\0	a,LineageMonster2.scarab_20_bi\0
21420	4317	atk01	a,s_rage_might\0	a,ashuras\0	a,LineageMonster2.ashuras\0
21824	4318	spatk02	a,s_ultimate_buff\0	a,alpine_kukaburo_4_war_i1\0	a,LineageMonster2.rough_ostrich\0
21825	4318	spatk02	a,s_ultimate_buff\0	a,alpine_kukaburo_4_wiz_i1\0	a,LineageMonster2.rough_ostrich\0
21826	4318	spatk02	a,s_ultimate_buff\0	a,alpine_buffalo_4_war_i1\0	a,LineageMonster2.buffalo\0
21827	4318	spatk02	a,s_ultimate_buff\0	a,alpine_buffalo_4_wiz_i1\0	a,LineageMonster2.buffalo\0
21828	4318	spatk01	a,s_ultimate_buff\0	a,alpine_cougar_4_war_i1\0	a,LineageMonster.saber_toothed_tiger\0
21829	4318	spatk01	a,s_ultimate_buff\0	a,alpine_cougar_4_wiz_i1\0	a,LineageMonster.saber_toothed_tiger\0
12311	4377	atk01	a,s_wield_temper1\0	a,hatchling_of_wind\0	a,hatchling\0
12526	4377	atk01	a,s_wield_temper1\0	a,wind_strider\0	a,strider\0
14207	4378	spatk01	a,s_self_damage_shield1\0	a,silver_cat_a\0	a,silver_cat\0
14208	4378	spatk01	a,s_self_damage_shield1\0	a,silver_cat_b\0	a,silver_cat\0
14209	4378	spatk01	a,s_self_damage_shield1\0	a,silver_cat_c\0	a,silver_cat\0
14210	4378	spatk01	a,s_self_damage_shield1\0	a,silver_cat_d\0	a,silver_cat\0
14211	4378	spatk01	a,s_self_damage_shield1\0	a,silver_cat_e\0	a,silver_cat\0
14212	4378	spatk01	a,s_self_damage_shield1\0	a,silver_cat_f\0	a,silver_cat\0
14213	4378	spatk01	a,s_self_damage_shield1\0	a,silver_cat_g\0	a,silver_cat\0
14214	4378	spatk01	a,s_self_damage_shield1\0	a,silver_cat_h\0	a,silver_cat\0
14215	4378	spatk01	a,s_self_damage_shield1\0	a,silver_cat_i\0	a,silver_cat\0
14216	4378	spatk01	a,s_self_damage_shield1\0	a,silver_cat_j\0	a,silver_cat\0
14217	4378	spatk01	a,s_self_damage_shield1\0	a,silver_cat_k\0	a,silver_cat\0
14218	4378	spatk01	a,s_self_damage_shield1\0	a,silver_cat_l\0	a,silver_cat\0
14219	4378	spatk01	a,s_self_damage_shield1\0	a,silver_cat_m\0	a,silver_cat\0
14220	4378	spatk01	a,s_self_damage_shield1\0	a,silver_cat_n\0	a,silver_cat\0
14221	4378	spatk01	a,s_self_damage_shield1\0	a,silver_cat_ep_01\0	a,silver_cat\0
14222	4378	spatk01	a,s_self_damage_shield1\0	a,silver_cat_ep_02\0	a,silver_cat\0
14223	4378	spatk01	a,s_self_damage_shield1\0	a,silver_cat_ep_03\0	a,silver_cat\0
14224	4378	spatk01	a,s_self_damage_shield1\0	a,silver_cat_ep_04\0	a,silver_cat\0
14225	4378	spatk01	a,s_self_damage_shield1\0	a,silver_cat_ep_05\0	a,silver_cat\0
14226	4378	spatk01	a,s_self_damage_shield1\0	a,silver_cat_ep_06\0	a,silver_cat\0
14227	4378	spatk01	a,s_self_damage_shield1\0	a,silver_cat_ep_07\0	a,silver_cat\0
14228	4378	spatk01	a,s_self_damage_shield1\0	a,silver_cat_ep_08\0	a,silver_cat\0
14229	4378	spatk01	a,s_self_damage_shield1\0	a,silver_cat_ep_09\0	a,silver_cat\0
14230	4378	spatk01	a,s_self_damage_shield1\0	a,silver_cat_ep_10\0	a,silver_cat\0
14231	4378	spatk01	a,s_self_damage_shield1\0	a,silver_cat_ep_11\0	a,silver_cat\0
14232	4378	spatk01	a,s_self_damage_shield1\0	a,silver_cat_ep_12\0	a,silver_cat\0
14233	4378	spatk01	a,s_self_damage_shield1\0	a,silver_cat_ep_13\0	a,silver_cat\0
14234	4378	spatk01	a,s_self_damage_shield1\0	a,silver_cat_ep_14\0	a,silver_cat\0
14235	4378	spatk01	a,s_self_damage_shield1\0	a,silver_cat_ep_15\0	a,silver_cat\0
14236	4378	spatk01	a,s_self_damage_shield1\0	a,silver_cat_ep_16\0	a,silver_cat\0
14237	4378	spatk01	a,s_self_damage_shield1\0	a,silver_cat_ep_17\0	a,silver_cat\0
14238	4378	spatk01	a,s_self_damage_shield1\0	a,silver_cat_ep_18\0	a,silver_cat\0
14239	4378	spatk01	a,s_self_damage_shield1\0	a,silver_cat_ep_19\0	a,silver_cat\0
14240	4378	spatk01	a,s_self_damage_shield1\0	a,silver_cat_ep_20\0	a,silver_cat\0
14241	4378	spatk01	a,s_self_damage_shield1\0	a,silver_cat_ep_21\0	a,silver_cat\0
14242	4378	spatk01	a,s_self_damage_shield1\0	a,silver_cat_ep_22\0	a,silver_cat\0
14243	4378	spatk01	a,s_self_damage_shield1\0	a,silver_cat_ep_23\0	a,silver_cat\0
14244	4378	spatk01	a,s_self_damage_shield1\0	a,silver_cat_ep_24\0	a,silver_cat\0
14245	4378	spatk01	a,s_self_damage_shield1\0	a,silver_cat_ep_25\0	a,silver_cat\0
14246	4378	spatk01	a,s_self_damage_shield1\0	a,silver_cat_ep_26\0	a,silver_cat\0
14247	4378	spatk01	a,s_self_damage_shield1\0	a,silver_cat_ep_27\0	a,silver_cat\0
14248	4378	spatk01	a,s_self_damage_shield1\0	a,silver_cat_ep_28\0	a,silver_cat\0
14249	4378	spatk01	a,s_self_damage_shield1\0	a,silver_cat_ep_29\0	a,silver_cat\0
14250	4378	spatk01	a,s_self_damage_shield1\0	a,silver_cat_ep_30\0	a,silver_cat\0
22139	4466	spatk01	a,s_npc_surrender_to_unholy3\0	a,zombie_enlisted_man\0	a,LineageMonster3.zombie_enlisted_man\0
22143	4466	spatk01	a,s_npc_surrender_to_unholy3\0	a,penance_1st_rboss\0	a,LineageMonster3.heretic_privates\0
22150	4466	spatk01	a,s_npc_surrender_to_unholy3\0	a,triolls_devotee_debuffer\0	a,LineageMonster3.heretic_privates\0
22158	4466	spatk01	a,s_npc_surrender_to_unholy3\0	a,privates_runaway01\0	a,LineageMonster3.heretic_privates_a\0
22162	4466	spatk01	a,s_npc_surrender_to_unholy3\0	a,privates_runaway02\0	a,LineageMonster3.heretic_privates_a\0
22191	4466	spatk02	a,s_npc_surrender_to_unholy3\0	a,raid_partyleader_02\0	a,LineageMonster3.heretic_priest_120p\0
22192	4466	spatk01	a,s_npc_surrender_to_unholy3\0	a,raid_privates_curse_02\0	a,LineageMonster3.heretic_privates_120p\0
22124	4467	spatk02	a,s_npc_surrender_to_holy3\0	a,solina_brother\0	a,LineageMonster3.solina_brother\0
22126	4467	spatk01	a,s_npc_surrender_to_holy3\0	a,silence_seeker\0	a,LineageMonster3.solina_father\0
22129	4467	spatk02	a,s_npc_surrender_to_holy3\0	a,monk_warrior\0	a,LineageMonster3.monk_warrior\0
22017	4470	spwait01	a,s_npc_spoil\0	a,brigand_sweeper\0	a,LineageMonster2.northern_goblin\0
22024	4470	spwait01	a,s_npc_spoil\0	a,brigand_inspector\0	a,LineageMonster2.northern_goblin_120p\0
29056	4478	spatk01	a,s_ice_fairy_aqua_splash\0	a,ice_fairy_sirr\0	a,LineageMonster3.ice_fairy\0
29057	4481	spwait01	a,ice_FAIRY_HEX\0	a,ice_fairy_chamberlain\0	a,LineageMonster.sylph_110p\0
29058	4481	spwait01	a,ice_FAIRY_HEX\0	a,ice_fairy_beholder\0	a,LineageMonster.field_stalker_20_bi\0
29057	4482	spwait01	a,ice_FAIRY_Silence\0	a,ice_fairy_chamberlain\0	a,LineageMonster.sylph_110p\0
29058	4482	spatk01	a,ice_FAIRY_Silence\0	a,ice_fairy_beholder\0	a,LineageMonster.field_stalker_20_bi\0
29018	4516	spatk01	a,s_orfen_heal\0	a,riba_iren\0	a,riba\0
27299	4523	atk01	a,s_quest_boss_evasion1\0	a,guardian_ejekiel4\0	a,LineageMonster.archangel\0
27300	4523	atk01	a,s_quest_boss_evasion1\0	a,guardian_ejekiel5\0	a,LineageMonster.archangel\0
27301	4523	atk01	a,s_quest_boss_evasion1\0	a,guardian_ejekiel6\0	a,LineageMonster.archangel\0
27299	4524	atk01	a,s_quest_boss_bluff1\0	a,guardian_ejekiel4\0	a,LineageMonster.archangel\0
27300	4524	atk01	a,s_quest_boss_bluff1\0	a,guardian_ejekiel5\0	a,LineageMonster.archangel\0
27301	4524	atk01	a,s_quest_boss_bluff1\0	a,guardian_ejekiel6\0	a,LineageMonster.archangel\0
27253	4530	atk01	a,s_quest_summoned_hp_heal1\0	a,allector_private\0	a,LineageMonster.will_o_wisp\0
27253	4531	atk01	a,s_quest_summoned_mp_heal1\0	a,allector_private\0	a,LineageMonster.will_o_wisp\0
27272	4533	atk01	a,s_quest_anti_dance_of_inspiration1\0	a,dark_ballerina_lilian\0	a,LineageMonster.banshee\0
27272	4534	atk01	a,s_quest_anti_dance_of_fury1\0	a,dark_ballerina_lilian\0	a,LineageMonster.banshee\0
