tag	id	drop_type	drop_anim_type	drop_radius	drop_height	UNK_0	drop_mesh1	drop_mesh2	drop_mesh3	drop_tex1	drop_tex2	drop_tex3	icon[0]	icon[1]	icon[2]	icon[3]	icon[4]	durability	weight	material	crystallizable	type1	mesh_tex_pair_cntm	mesh_tex_pair_m[0]	mesh_tex_pair_cntt	mesh_tex_pair_t[0]	item_sound	equip_sound	stackable	family	grade
2	4656	0	0	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00			icon.etc_crystal_blue_i00					0	20	23	0	0	1		1		ItemSound.itemdrop_sack		0	1	0
2	4657	0	0	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00			icon.etc_crystal_blue_i00					0	20	23	0	0	1		1		ItemSound.itemdrop_sack		0	1	0
2	4658	0	0	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00			icon.etc_crystal_blue_i00					0	20	23	0	0	1		1		ItemSound.itemdrop_sack		0	1	0
2	4659	0	0	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00			icon.etc_crystal_blue_i00					0	20	23	0	0	1		1		ItemSound.itemdrop_sack		0	1	0
2	4660	0	0	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00			icon.etc_crystal_blue_i00					0	20	23	0	0	1		1		ItemSound.itemdrop_sack		0	1	0
2	4661	0	0	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00			icon.etc_crystal_blue_i00					0	20	23	0	0	1		1		ItemSound.itemdrop_sack		0	1	0
2	4662	0	0	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00			icon.etc_broken_crystal_red_i00					0	20	23	0	0	1		1		ItemSound.itemdrop_sack		0	1	0
2	4663	0	0	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00			icon.etc_broken_crystal_green_i00					0	20	23	0	0	1		1		ItemSound.itemdrop_sack		0	1	0
2	4664	0	0	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00			icon.etc_broken_crystal_blue_i00					0	20	23	0	0	1		1		ItemSound.itemdrop_sack		0	1	0
2	4666	0	0	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00			icon.etc_bead_white_i00					100	0	8	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	4667	0	0	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00			icon.etc_imperial_scepter_i02					100	0	8	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	4668	0	0	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00			icon.etc_imperial_scepter_i01					100	0	8	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	4669	0	0	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00			icon.etc_imperial_scepter_i00					100	0	8	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	4670	0	0	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00			icon.weapon_iron_hammer_i01					100	0	8	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	4671	0	0	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00			icon.etc_artisans_frame_i00					100	0	8	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	4672	0	0	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00			icon.etc_powder_red_i00					100	0	8	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	4673	0	0	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00			icon.weapon_knife_i01					100	0	8	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	4674	0	0	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00			icon.etc_magic_coin_gold_i00					100	0	8	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	4675	0	0	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00			icon.etc_magic_coin_silver_i00					100	0	8	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	4676	0	0	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00			icon.etc_magic_coin_blood_i00					100	0	8	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	4677	0	3	2	5	0	dropitems.drop_test_tube_m00			dropitemstex.drop_test_tube_black_t00			icon.etc_potion_red_i00					0	120	18	0	0	1		1		ItemSound.itemdrop_potion		2	3	0
2	4678	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_scroll_white_i00					0	180	53	0	0	1		1		ItemSound.itemdrop_scroll		2	3	0
2	4679	0	3	2	5	0	dropitems.drop_test_tube_m00			dropitemstex.drop_test_tube_black_t00			icon.etc_bless_of_eva_i00					0	180	53	0	0	1		1		ItemSound.itemdrop_potion		2	3	0
2	4680	0	3	3	4	0	dropitems.drop_leaf_m00			dropitemstex.drop_leaf_t00			icon.etc_potion_blue_i00					0	180	53	0	0	1		1		ItemSound.itemdrop_wood		2	3	0
2	4906	0	3	5	3	0	dropitems.drop_spell_book_m00			dropitemstex.drop_spell_book_blue_t00			icon.etc_spell_books_element_i00					0	120	18	0	0	1		1		ItemSound.itemdrop_etc_book		0	0	0
2	4907	0	3	5	3	0	dropitems.drop_spell_book_m00			dropitemstex.drop_spell_book_blue_t00			icon.etc_spell_books_element_i00					0	120	18	0	0	1		1		ItemSound.itemdrop_etc_book		0	0	0
2	4908	0	3	5	3	0	dropitems.drop_spell_book_m00			dropitemstex.drop_spell_book_blue_t00			icon.etc_spell_books_element_i00					0	120	18	0	0	1		1		ItemSound.itemdrop_etc_book		0	0	0
2	4909	0	3	5	3	0	dropitems.drop_spell_book_m00			dropitemstex.drop_spell_book_blue_t00			icon.etc_spell_books_element_i00					0	120	18	0	0	1		1		ItemSound.itemdrop_etc_book		0	0	0
2	4910	0	3	5	3	0	dropitems.drop_spell_book_m00			dropitemstex.drop_spell_book_blue_t00			icon.etc_spell_books_assistance_i00					0	120	18	0	0	1		1		ItemSound.itemdrop_etc_book		0	0	0
2	4911	0	3	5	3	0	dropitems.drop_spell_book_m00			dropitemstex.drop_spell_book_blue_t00			icon.etc_spell_books_black_i00					0	120	18	0	0	1		1		ItemSound.itemdrop_etc_book		0	0	0
2	4912	0	3	5	3	0	dropitems.drop_spell_book_m00			dropitemstex.drop_spell_book_blue_t00			icon.etc_spell_books_white_i00					0	120	18	0	0	1		1		ItemSound.itemdrop_etc_book		0	0	0
2	4913	0	3	5	3	0	dropitems.drop_spell_book_m00			dropitemstex.drop_spell_book_blue_t00			icon.etc_spell_books_assistance_i00					0	120	18	0	0	1		1		ItemSound.itemdrop_etc_book		0	0	0
2	4914	0	3	5	3	0	dropitems.drop_spell_book_m00			dropitemstex.drop_spell_book_blue_t00			icon.etc_spell_books_assistance_i00					0	120	18	0	0	1		1		ItemSound.itemdrop_etc_book		0	0	0
2	4915	0	3	5	3	0	dropitems.drop_spell_book_m00			dropitemstex.drop_spell_book_blue_t00			icon.etc_plan_i00					0	120	18	0	0	1		1		ItemSound.itemdrop_etc_book		0	0	0
2	4916	0	3	5	3	0	dropitems.drop_spell_book_m00			dropitemstex.drop_spell_book_blue_t00			icon.etc_spell_books_element_i00					0	120	18	0	0	1		1		ItemSound.itemdrop_etc_book		0	0	0
2	4917	0	3	5	3	0	dropitems.drop_spell_book_m00			dropitemstex.drop_spell_book_blue_t00			icon.etc_spell_books_element_i00					0	120	18	0	0	1		1		ItemSound.itemdrop_etc_book		0	0	0
2	4918	0	3	5	3	0	dropitems.drop_spell_book_m00			dropitemstex.drop_spell_book_blue_t00			icon.etc_spell_books_summon_i00					0	120	18	0	0	1		1		ItemSound.itemdrop_etc_book		0	0	0
2	4919	0	3	5	3	0	dropitems.drop_spell_book_m00			dropitemstex.drop_spell_book_blue_t00			icon.etc_spell_books_summon_i00					0	120	18	0	0	1		1		ItemSound.itemdrop_etc_book		0	0	0
2	4920	0	3	5	3	0	dropitems.drop_spell_book_m00			dropitemstex.drop_spell_book_blue_t00			icon.etc_spell_books_summon_i00					0	120	18	0	0	1		1		ItemSound.itemdrop_etc_book		0	0	0
2	4921	0	3	5	3	0	dropitems.drop_spell_book_m00			dropitemstex.drop_spell_book_blue_t00			icon.etc_plan_i00					0	120	18	0	0	1		1		ItemSound.itemdrop_etc_book		0	0	0
2	4922	0	3	5	3	0	dropitems.drop_spell_book_m00			dropitemstex.drop_spell_book_blue_t00			icon.etc_spell_books_summon_i00					0	120	18	0	0	1		1		ItemSound.itemdrop_etc_book		0	0	0
2	4923	0	3	5	3	0	dropitems.drop_spell_book_m00			dropitemstex.drop_spell_book_blue_t00			icon.etc_spell_books_summon_i00					0	120	18	0	0	1		1		ItemSound.itemdrop_etc_book		0	0	0
2	4924	0	3	5	3	0	dropitems.drop_spell_book_m00			dropitemstex.drop_spell_book_blue_t00			icon.etc_spell_books_summon_i00					0	120	18	0	0	1		1		ItemSound.itemdrop_etc_book		0	0	0
2	4925	0	3	2	1	0	dropitems.drop_talisman_m00			dropitemstex.drop_talisman_t00			icon.etc_orcish_talisman_i00					0	120	18	0	0	1		1		ItemSound.itemdrop_etc_crystal		0	0	0
2	4926	0	3	2	1	0	dropitems.drop_talisman_m00			dropitemstex.drop_talisman_t00			icon.etc_orcish_talisman_i00					0	120	18	0	0	1		1		ItemSound.itemdrop_etc_crystal		0	0	0
2	4927	0	3	2	1	0	dropitems.drop_talisman_m00			dropitemstex.drop_talisman_t00			icon.etc_orcish_talisman_i00					0	120	18	0	0	1		1		ItemSound.itemdrop_etc_crystal		0	0	0
2	4928	0	3	5	3	0	dropitems.drop_spell_book_m00			dropitemstex.drop_spell_book_blue_t00			icon.etc_spell_books_assistance_i00					0	120	18	0	0	1		1		ItemSound.itemdrop_etc_book		0	0	0
2	4929	0	3	5	3	0	dropitems.drop_spell_book_m00			dropitemstex.drop_spell_book_blue_t00			icon.etc_spell_books_assistance_i00					0	120	18	0	0	1		1		ItemSound.itemdrop_etc_book		0	0	0
2	4930	0	3	5	3	0	dropitems.drop_spell_book_m00			dropitemstex.drop_spell_book_blue_t00			icon.etc_spell_books_assistance_i00					0	120	18	0	0	1		1		ItemSound.itemdrop_etc_book		0	0	0
2	4931	0	3	5	3	0	dropitems.drop_spell_book_m00			dropitemstex.drop_spell_book_blue_t00			icon.etc_spell_books_element_i00					0	120	18	0	0	1		1		ItemSound.itemdrop_etc_book		0	0	0
2	4932	0	3	5	3	0	dropitems.drop_spell_book_m00			dropitemstex.drop_spell_book_blue_t00			icon.etc_spell_books_element_i00					0	120	18	0	0	1		1		ItemSound.itemdrop_etc_book		0	0	0
2	4933	0	3	5	3	0	dropitems.drop_spell_book_m00			dropitemstex.drop_spell_book_blue_t00			icon.etc_spell_books_element_i00					0	120	18	0	0	1		1		ItemSound.itemdrop_etc_book		0	0	0
2	4934	0	3	5	3	0	dropitems.drop_spell_book_m00			dropitemstex.drop_spell_book_blue_t00			icon.etc_spell_books_element_i00					0	120	18	0	0	1		1		ItemSound.itemdrop_etc_book		0	0	0
2	4935	0	3	5	3	0	dropitems.drop_spell_book_m00			dropitemstex.drop_spell_book_blue_t00			icon.etc_spell_books_element_i00					0	120	18	0	0	1		1		ItemSound.itemdrop_etc_book		0	0	0
2	4936	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	4937	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	4938	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	4939	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	4940	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	4941	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	4942	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	4943	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	4944	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	4945	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	4946	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	4947	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	4948	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	4949	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	4950	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	4951	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	4952	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	4953	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	4954	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	4955	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	4956	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	4957	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	4958	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	4959	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	4960	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	4961	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	4962	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	4963	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	4964	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	4965	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	4966	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	4967	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	4968	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	4969	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	4970	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	4971	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	4972	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	4973	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	4974	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	4975	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	4976	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	4977	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	4978	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	4979	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	4980	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	4981	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	4982	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	4983	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	4984	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	4985	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	4986	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	4987	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	4988	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	4989	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	4990	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	4991	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	4992	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	4993	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	4994	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	4995	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	4996	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	4997	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	4998	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	4999	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	5000	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	5001	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	5002	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	5003	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	5004	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	5005	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	5006	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	5007	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_red_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	5008	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_recipe_yellow_i00					0	30	53	0	0	1		1		ItemSound.itemdrop_scroll		2	5	0
2	5009	0	0	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00			icon.etc_trophy_i01					0	0	8	0	0	1		1		ItemSound.itemdrop_sack		0	0	0
2	5010	0	0	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00			icon.etc_echo_crystal_i02					0	10	18	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	5011	0	0	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00			icon.etc_badge_gold_i00					0	0	8	0	0	1		1		ItemSound.itemdrop_sack		2	0	0
2	5012	0	3	6	3	0	dropitems.drop_scroll_m00			dropitemstex.drop_scroll_t00			icon.etc_piece_of_paper_white_i00					0	0	18	0	0	1		1		ItemSound.itemdrop_scroll		2	0	0
2	5013	0	3	5	3	0	dropitems.drop_spell_book_m00			dropitemstex.drop_spell_book_blue_t00			icon.etc_spell_books_element_i00					0	120	18	0	0	1		1		ItemSound.itemdrop_etc_book		0	0	0
2	5014	0	3	5	3	0	dropitems.drop_spell_book_m00			dropitemstex.drop_spell_book_blue_t00			icon.etc_spell_books_element_i00					0	120	18	0	0	1		1		ItemSound.itemdrop_etc_book		0	0	0
2	5015	0	3	5	3	0	dropitems.drop_spell_book_m00			dropitemstex.drop_spell_book_blue_t00			icon.etc_spell_books_element_i00					0	120	18	0	0	1		1		ItemSound.itemdrop_etc_book		0	0	0
2	5016	0	0	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00			icon.etc_coda_seed_i00					0	1	18	0	0	1		1		ItemSound.itemdrop_sack		2	10	0
2	5017	0	0	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00			icon.etc_coda_seed_i00					0	1	18	0	0	1		1		ItemSound.itemdrop_sack		2	10	0
2	5018	0	0	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00			icon.etc_coda_seed_i00					0	1	18	0	0	1		1		ItemSound.itemdrop_sack		2	10	0
2	5019	0	0	2	5	0	dropitems.drop_sack_m00			dropitemstex.drop_sack_t00			icon.etc_coda_seed_i00					0	1	18	0	0	1		1		ItemSound.itemdrop_sack		2	10	0
