id	npc_id	npc_level	affiliated_area_id	loc_x	loc_y	loc_z	raid_desc
201	25504	39	138	123000.00000000	-141000.00000000	-1100.00000000	a,Once a human magician with an almost Dwarven interest in machinery,he heard about Titan Age Sky Wagon Relic and theorized that a combination of Dwarven skills and magic could reproduce the flying wagon. He died without succeeding in his goal, but his spirit still wanders the area.\0
202	25506	37	138	127900.00000000	-160600.00000000	-1100.00000000	a,This villain preys on adventurers who travel between the Dwarven Village and the Town of Schuttgart. He summoned all the northern Goblin powers to create a great bandit force and rule over them, but he made a serious mistake by stealing tribute intended for Schuttgart. Hearing rumors that the lord was preparing an army to clear out the bandits, he and his followers fled to the mountains.\0
203	25509	53	138	74000.00000000	-102000.00000000	900.00000000	a,Once a shaman who worshipped Pa'agrio, he is now consumed by evil and bent on manipulating the powers of the spirit-being Tasha to conquer the world. His growing horde of followers include Ragna Orcs, evil spirits and insects.\0
204	25512	52	138	96524.00000000	-111070.00000000	-3335.00000000	a,This powerful Chaos Golem was made from Starstones gathered from the Ruins of Pavel by the mad scientist Dr. Chaos, who styles himself the Emperor of Evil. Once a Golem Maestro, Dr. Chaos was expelled from the Black Anvil Guild for trying to steal the blueprint from the elders. He swore revenge on the Black Anvil Guild, conquering the Ruins of Pavel with the Horrifying Golem Army he created. He views all outsiders as assassins sent by the Guild and will attack immediately. His ultimate goal is "world domination".\0
205	29060	59	138	106000.00000000	-128000.00000000	-3000.00000000	a,This captain secretly loved the Princess Melissa. Saddened by her disappearance, he set out to learn her fate. Finding her transformed into the Ice Queen, Freya, he was turned into a Gargoyle and now protects the Frozen Labyrinth from interlopers.\0
206	25514	80	200	80000.00000000	-55000.00000000	-6000.00000000	a,This Queen of Spike Stakatos conducts breeding experiments using top-ranking Spike Stakatos. She knows that her life running out and is desperately trying to grow a new Stakato queen in her nest, despite the low chances for success. Nursing her power, she dreams of a resurgence of her weakened race.\0
207	25517	87	200	113000.00000000	-76000.00000000	200.00000000	a,Although he appears human, he is actually a high-ranking Angel who directly interacts with Einhasad and worships the Grail. Recently an ancient religious document found in the Tower of Insolence provided proof that the Grail is hidden in the Monastery of Silence. Since then, adherents of the Pagan Temple have frequently tried to steal it, but none has avoided the judgment of the Ruler of Splendor.\0
208	29062	87	200	-16382.00000000	-53450.00000000	-10432.00000000	a,This aristocrat of Rune secretly worships Triol, even conducting the occasional bloody worship ceremony in the Temple. Despite her claims of nobility, much of her background is still unkown.\0
209	25523	73	180	170000.00000000	-60000.00000000	-3500.00000000	a,This Golem was originally a follower of Argos during the war between Giants and Humans. He remained with his master after Argos's imprisonment by Einhasad into the cliff wall. He has devolved to the point that he no longer resembles a Titan and isn't sure why he is still there. Even Daimon the White-Eyed cannot harm him in the Wall of Argos.\0
210	25524	76	97	144600.00000000	-5500.00000000	-4100.00000000	a,The result of one of Hardin's magical experiments, he is rather monstrous in appearance, spewing lava from all over his body. Despite his looks, he was in fact a very submissive Golem who followed Hardin like a father. He went mad from the feeling of abandonment after Hardin left the Blazing Swamp. When King Astaire attacked Aden Castle, some of the soldiers of Elmore were caught in the Blazing Swamp, and there they first saw this giant covered in lava.\0
211	29056	60	138	102800.00000000	-126000.00000000	-2500.00000000	a,The Ice Fairy who came to Freya after Princess Melissa was turned, she oversees everything in the Frozen Labyrinth on behalf of Freya. She has watched the movements of the Zinnia Guild ever since the Order of Canna Knights disappeared.\0
212	29054	75	200	11882.00000000	-49216.00000000	-3008.00000000	a,
213	25334	38	179	0.00000000	0.00000000	0.00000000	a,A being that tries to invade the real world by crossing the Dimensional Rift along with the otherworldly devils. Its shape is very unstable because of the Rift's distortion of time and space.\0
214	25335	48	179	0.00000000	0.00000000	0.00000000	a,A being that tries to invade the real world by crossing the Dimensional Rift along with the otherworldly devils. Its shape is very unstable because of the Rift's distortion of time and space.\0
215	25336	58	179	0.00000000	0.00000000	0.00000000	a,A being that tries to invade the real world by crossing the Dimensional Rift along with the otherworldly devils. Its shape is very unstable because of the Rift's distortion of time and space.\0
216	25337	68	179	0.00000000	0.00000000	0.00000000	a,A being that tries to invade the real world by crossing the Dimensional Rift along with the otherworldly devils. Its shape is very unstable because of the Rift's distortion of time and space.\0
217	25338	78	179	0.00000000	0.00000000	0.00000000	a,A being that tries to invade the real world by crossing the Dimensional Rift along with the otherworldly devils. Its shape is very unstable because of the Rift's distortion of time and space.\0
218	25527	86	200	3776.00000000	-6768.00000000	-32.00000000	a,The younger brother of the Elrokian chief, Mushika, he is notoriously ambitious, jealous and prone to fits of violence. Where his legendary brother is concerned, he also suffers from something of an inferiority complex. He currently leads the Elrokian faction opposed to Mushika's policies and is scheming to depose his brother and make himself chief.\0
219	29065	87	200	26528.00000000	-8244.00000000	-20.00000000	a,Sailren, an enormous, vicious and dangerous dinosaur who inhabits the Primeval Isle, was sealed inside the Lost Nest ages ago by Shilen and the ancient Elrokian warriors.\0
220	29095	87	180	0.00000000	0.00000000	0.00000000	a,Wandering near Goddard Castle, this seemingly ordinary Human knight is actually a demon searching for a powerful weapon to increase its strength.  (An active monster whose location cannot be known.)\0
