tag_?	quest_id	quest_prog	main_name	prog_name	description	cnt1	items[0]	items[1]	items[2]	items[3]	items[4]	items[5]	items[6]	items[7]	items[8]	items[9]	items[10]	items[11]	items[12]	items[13]	cnt2	num_items[0]	num_items[1]	num_items[2]	num_items[3]	num_items[4]	num_items[5]	num_items[6]	num_items[7]	num_items[8]	num_items[9]	num_items[10]	num_items[11]	num_items[12]	num_items[13]	quest_x	quest_y	quest_z	lvl_min	lvl_max	quest_type	entity_name	get_item_in_quest	UNK_1	UNK_2	contact_npc_id	contact_npc_x	contact_npc_y	contact_npc_z	restricions	short_description	cnt3	req_class[0]	req_class[1]	req_class[2]	req_class[3]	req_class[4]	req_class[5]	req_class[6]	req_class[7]	req_class[8]	req_class[9]	req_class[10]	req_class[11]	req_class[12]	req_class[13]	req_class[14]	req_class[15]	req_class[16]	req_class[17]	req_class[18]	req_class[19]	req_class[20]	req_class[21]	req_class[22]	req_class[23]	req_class[24]	req_class[25]	req_class[26]	req_class[27]	req_class[28]	req_class[29]	req_class[30]	req_class[31]	req_class[32]	req_class[33]	req_class[34]	req_class[35]	req_class[36]	req_class[37]	req_class[38]	req_class[39]	req_class[40]	req_class[41]	req_class[42]	req_class[43]	req_class[44]	req_class[45]	req_class[46]	req_class[47]	req_class[48]	req_class[49]	req_class[50]	req_class[51]	req_class[52]	req_class[53]	req_class[54]	req_class[55]	req_class[56]	req_class[57]	req_class[58]	req_class[59]	req_class[60]	req_class[61]	req_class[62]	req_class[63]	req_class[64]	req_class[65]	req_class[66]	req_class[67]	req_class[68]	cnt4	req_item[0]	req_item[1]	req_item[2]	req_item[3]	req_item[4]	clan_pet_quest	req_quest_complete	UNK_3	area_id
1	29	1	a,Chest caught with a bait of earth. \0	a,A Small Purple Box\0	a,Fishing Guild Member Willie asks you to find a small purple box. Its owner dropped it in the water. You could try to fish it out with special bait ergonomically designed to attract "purple boxes", or you could ask around to see if anyone's already found it.\\n\0	1	6507														1	1														79774.00000000	54746.00000000	-1545.00000000	48	50	3	a,Willie\0	1	1	1	31574	79774.00000000	54746.00000000	-1545.00000000	a,Completion of "Willie's Special Bait" quest\0	a,You got a strange bait from Willie. What's inside the box?\0	0																																																																						0						0	52	0	67
1	29	2	a,Chest caught with a bait of earth. \0	a,A Small Glass Box\0	a,When you open the small purple treasure chest, you find a small glass box. Take it to Anabel in Heine Village. \\n\0	1	7627														1	1														111549.00000000	217381.00000000	-3458.00000000	48	50	3	a,Anabel\0	0	1	1	31574	79774.00000000	54746.00000000	-1545.00000000	a,The character has fulfilled the "Willie's Special Fishing Lure" quest.\0	a,Fishing Guild Member Willie asks you to find a missing box. It's owner dropped it near the water. Keep an eye out for it while you're fishing. If you find it, feel free to open it up so that you'l know who to return it to. This is a one-time quest.\0	0																																																																						0						0	52	0	67
1	30	1	a,Chest caught with a bait of fire. \0	a,Red treasure chest\0	a,Fishing Guild Member Linnaeus asks you to find a Red Treasure Chest. Its owner dropped it in the water. You could try to fish it out with special bait ergonomically designed to attract a "Red Treasure Chest", or you could ask around to see if anyone's already found it.\\n\0	1	6511														1	1														149072.00000000	28736.00000000	-2253.00000000	60	62	3	a,Linnaeus\0	1	1	1	31577	149072.00000000	28736.00000000	-2253.00000000	a,Completion of "Linnaeus' Special Bait" quest\0	a,You've got a strange bait from Linnaeus. What's inside the box?\0	0																																																																						0						0	53	0	97
1	30	2	a,Chest caught with a bait of fire. \0	a,Rukal's Musical Score\0	a,Using the Flaming Fishing Lure that Linnaeus gave you, you managed to snag a box. It contains a single musical note. Who has time for music in this war-stricken world other than a few aristocrats? Take it to Rukal in the Town of Dion. \\n\0	1	7628														1	1														16680.00000000	142368.00000000	-2688.00000000	60	62	3	a,Rukal\0	0	1	1	31577	149072.00000000	28736.00000000	-2253.00000000	a,The character has fulfilled the "Linnaeus' Special Fishing Lure" quest.\0	a,Fishing Guild Member Linnaeus asks you to find a missing box. Its owner dropped it near the water. Keep an eye out for it while you're fishing. If you find it, feel free to open it up so that you'l know who to return it to. This is a one-time quest.\0	0																																																																						0						0	53	0	97
1	50	1	a,Lanosco's Special Bait\0	a,Power of Wind\0	a,Lanosco asks you to bring him 100 essences of wind, the special ingredient he needs to make a fishing lure containing the power of wind.\\n\\nMonsters to Hunt -Singing Winds\\n\0	1	7621														1	100														-82400.00000000	88624.00000000	-3664.00000000	27	29	1	a,Windy Hill\0	1	1	1	31570	19539.00000000	145987.00000000	-3068.00000000	a,No Requirements\0	a,Lanosco asks you to obtain special materials that he needs to make a special bait that will be used to recover a lost box. According to Lanosco, this bait doesn't catch fish, but it can be used to catch a special treasure chest!\0	0																																																																						0						0	0	0	1
1	50	2	a,Lanosco's Special Bait\0	a,Obtaining the Essence of Wind\0	a,You've collected 100 essences of wind requested by Lanosco. Return to him. \\n\0	1	7621														1	100														19539.00000000	145987.00000000	-3068.00000000	27	29	1	a,Lanosco\0	0	1	1	31570	19539.00000000	145987.00000000	-3068.00000000	a,No Requirements\0	a,Lanosco asks you to obtain special materials that he needs to make a special bait that will be used to recover a lost box. According to Lanosco, this bait doesn't catch fish, but it can be used to catch a special treasure chest!\0	0																																																																						0						0	0	0	1
1	51	1	a,O'Fulle's Special Bait\0	a,Lost Fishing Lures\0	a,Fishing Guild Member O'Fulle of Giran asks you to help him recover some fishing lure ingredients that he's lost. Bring back 100 lost bait ingredients.\\n\\nMonsters to Hunt -Fettered Souls\\n\0	1	7622														1	100														67872.00000000	111440.00000000	-3727.00000000	36	38	1	a,Death Pass\0	1	1	1	31572	80512.00000000	147712.00000000	-3502.00000000	a,No Requirements\0	a,Lanosco asks you to obtain special materials that he needs to make a special bait that will be used to recover a lost box. According to Lanosco, this bait doesn't catch fish, but it can be used to catch a special treasure chest!\0	0																																																																						0						0	0	0	16
1	51	2	a,O'Fulle's Special Bait\0	a,Collection Complete\0	a,You've collected 100 lost bait ingredients for O'Fulle. He says he's lost thousands of them! That poor O'Fulle... Return to him. \\n\0	1	7622														1	100														80512.00000000	147712.00000000	-3502.00000000	36	38	1	a,O'Fulle\0	0	1	1	31572	80512.00000000	147712.00000000	-3502.00000000	a,No Requirements\0	a,Lanosco asks you to obtain special materials that he needs to make a special bait that will be used to recover a lost box. According to Lanosco, this bait doesn't catch fish, but it can be used to catch a special treasure chest!\0	0																																																																						0						0	0	0	16
1	52	1	a,Willie's Special Bait\0	a,Spirit of Earth\0	a,Fishing Guild Member Willie uses the very essence of the earth to create a lure that is unimaginable, impractical and that will draw just about anything out of the water. Obtain 100 Eyes of a Tarlk basilisk for him.\\n\\nMonsters to Hunt -Tarlk Basilisk \\n\0	1	7623														1	100														85680.00000000	-5680.00000000	-3264.00000000	48	50	1	a,Outlaw Forest\0	1	1	1	31574	79774.00000000	54746.00000000	-1545.00000000	a,No Requirements\0	a,Fishing Guild Member Willie of Oren asks you to bring him the ingredients he needs to make his special bait. It doesn't catch fish, it doesn't make you popular, but it does find treasure chests!\0	0																																																																						0						0	0	0	67
1	52	2	a,Willie's Special Bait\0	a,Collecting ingredients\0	a,You've collected 100 Eyes from Tarlk Basilisks as Willie requested. How can you make a fishing lure out of this stuff? What will those Humans think of next?\\n\0	1	7623														1	100														79774.00000000	54746.00000000	-1545.00000000	48	50	1	a,Willie\0	0	1	1	31574	79774.00000000	54746.00000000	-1545.00000000	a,No Requirements\0	a,Fishing Guild Member Willie of Oren asks you to bring him the ingredients he needs to make his special bait. It doesn't catch fish, it doesn't make you popular, but it does find treasure chests!\0	0																																																																						0						0	0	0	67
1	53	1	a,Linnaeus' Special Bait\0	a,Crimson Drake Heart\0	a,Linnaeus makes a very special bait that catches a very special kind of fish. Don't you want to catch something special? \\n\\n Monsters to Hunt -Crimson Drakes\\n\0	1	7624														1	100														191024.00000000	21520.00000000	-3667.00000000	60	62	1	a,Seal of Shilen\0	1	1	1	31577	149072.00000000	28736.00000000	-2253.00000000	a,No Requirements\0	a,Fishing Guild Member Linnaeus of Oren asks you to bring him the ingredients he needs to make his special bait. It doesn't catch fish, it doesn't make you popular, but it does find treasure chests!\0	0																																																																						0						0	0	0	97
1	53	2	a,Linnaeus' Special Bait\0	a,Return to Linnaeus\0	a,You have collected the Crimson Drake Hearts Linnaeus told you about. How can you possibly catch fish with this stuff? What will those Humans think of next?\\n\0	1	7624														1	100														149072.00000000	28736.00000000	-2253.00000000	60	62	1	a,Linnaeus\0	0	1	1	31577	149072.00000000	28736.00000000	-2253.00000000	a,No Requirements\0	a,Fishing Guild Member Linnaeus of Oren asks you to bring him the ingredients he needs to make his special bait. It doesn't catch fish, it doesn't make you popular, but it does find treasure chests!\0	0																																																																						0						0	0	0	97
1	299	1	a,Gather Ingredients for Pie\0	a,Collecting Honey Pouches\0	a,Mrs. Emily wants to bake a pie for the tea party at the temple this weekend. Collect honey from wasps in the Beehive area.\\n\\nMonsters to Hunt - Wasp Leaders and Workers\\n\0	1	7138														1	100														27504.00000000	190288.00000000	-3536.00000000	34	40	0	a,Bee Hive\0	1	1	1	30620	20609.00000000	145993.00000000	-3123.00000000	a,No Requirements\0	a,To make a special pie for this weekend's banquet, help Emily collect honey from bees.\0	0																																																																						0						0	0	0	1
1	299	2	a,Gather Ingredients for Pie\0	a,Collection of Honey Pouches Completed\0	a,After much hard work,  you've collected 100 pouches of honey. Deliver them to Mrs. Emily.\\n\0	1	7138														1	100														20609.00000000	145993.00000000	-3123.00000000	34	40	0	a,Emily\0	0	1	1	30620	20609.00000000	145993.00000000	-3123.00000000	a,No Requirements\0	a,To make a special pie for this weekend's banquet, help Emily collect honey from bees.\0	0																																																																						0						0	0	0	1
1	299	3	a,Gather Ingredients for Pie\0	a,Fetch the Spices\0	a,Mrs. Emily asks you to get spices from Miss Lara for her. You wouldn't go to the trouble if she wasn't so pitiful.\\n\0	1	7137														1	1														19223.00000000	146228.00000000	-3069.00000000	34	40	0	a,Lara\0	0	1	0	30620	20609.00000000	145993.00000000	-3123.00000000	a,No Requirements\0	a,To make a special pie for this weekend's banquet, help Emily collect honey from bees.\0	0																																																																						0						0	0	0	1
1	299	4	a,Gather Ingredients for Pie\0	a,Deliver the Spices\0	a,You've got the spices from Miss Lara. Now return to Mrs. Emily.\\n\0	1	7137														1	1														20609.00000000	145993.00000000	-3123.00000000	34	40	0	a,Emily\0	0	1	0	30620	20609.00000000	145993.00000000	-3123.00000000	a,No Requirements\0	a,To make a special pie for this weekend's banquet, help Emily collect honey from bees.\0	0																																																																						0						0	0	0	1
1	299	5	a,Gather Ingredients for Pie\0	a,Fetch the Fruit Basket\0	a,Mrs. Emily asks you to get the fruit basket from Bright. You wouldn't help her if she wasn't so old and frail, would you?\\n\0	1	7136														1	1														21491.00000000	145968.00000000	-3155.00000000	34	40	0	a,Guard Bright\0	0	1	0	30620	20609.00000000	145993.00000000	-3123.00000000	a,No Requirements\0	a,To make a special pie for this weekend's banquet, help Emily collect honey from bees.\0	0																																																																						0						0	0	0	1
1	299	6	a,Gather Ingredients for Pie\0	a,Deliver the Fruit Basket\0	a,Bright tells you to deliver the fruit basket to Mrs. Emily. How can they expect a mercenary like you to deliver fruit to a hobbled old lady?\\n\0	1	7136														1	1														20609.00000000	145993.00000000	-3123.00000000	34	40	0	a,Emily\0	0	1	0	30620	20609.00000000	145993.00000000	-3123.00000000	a,No Requirements\0	a,To make a special pie for this weekend's banquet, help Emily collect honey from bees.\0	0																																																																						0						0	0	0	1
1	300	1	a,Hunting Leto Lizardman\0	a,Hunt Leto Lizardman\0	a,Leto Lizardmen on the Plains of the Lizardmen are behaving very strangely. Don't interrupt their ritual, but destroy them, except their Shamans.\\n\\nMonsters to Hunt - Leto Lizardmen, Leto Lizardman Archers, Leto Lizardman Soldiers, Leto Lizardman Chiefs and Leto Lizardman Warriors\\n\0	1	7139														1	60														86928.00000000	78048.00000000	-3479.00000000	34	39	0	a,Plains of the Lizardmen\0	1	1	1	30126	84064.00000000	141438.00000000	-3526.00000000	a,No Requirements\0	a,Repulse the Leto Lizardmen that suddenly gained power!\0	0																																																																						0						0	0	0	16
1	300	2	a,Hunt Leto Lizardman\0	a,Collection of Lizardmen's Bracelets Completed\0	a,You've collected all the evidence that you hunted Leto Lizardmen. Hurry up and take them to Guard Rath.\\n\0	1	7139														1	60														84064.00000000	141438.00000000	-3526.00000000	34	39	0	a,Guard Rath\0	0	1	1	30126	84064.00000000	141438.00000000	-3526.00000000	a,No Requirements\0	a,Repulse the Leto Lizardmen that suddenly gained power!\0	0																																																																						0						0	0	0	16
1	15	1	a,Sweet Whispers\0	a,Meet the Mysterious Necromancer\0	a,Trader Vladimir asks you to visit the Mysterious Necromancer at the entrance of the Valley of Saints.\\n\0	0															0															68064.00000000	-71712.00000000	-3712.00000000	60	0	3	a,Mysterious Necromancer\0	0	1	1	31302	44704.00000000	-47472.00000000	-800.00000000	a,No Requirements\0	a,Vladimir is looking for assistants to help the mysterious organization to which he belongs. It's a request you can't refuse.\0	0																																																																						0						0	0	0	200
1	15	2	a,Sweet Whispers\0	a,Meet the Hierarch\0	a,The Mysterious Necromancer asks you to visit the Hierarch in charge of the Evil Altar.\\n\0	0															0															72704.00000000	-72480.00000000	-4478.00000000	60	0	3	a,Hierarch\0	1	1	1	31302	44704.00000000	-47472.00000000	-800.00000000	a,No Requirements\0	a,Vladimir is looking for assistants to help the mysterious organization to which he belongs. It's a request you can't refuse.\0	0																																																																						0						0	0	0	200
1	32	1	a,An Obvious Lie\0	a,Meet Gentler\0	a,High Priest Maximilian says that Trader Gentler of Giran Castle Town needs help. Go meet Gentler.\\n\0	0															0															83317.00000000	150821.00000000	-3514.00000000	45	0	1	a,Gentler\0	0	1	1	30120	87058.00000000	148634.00000000	-3392.00000000	a,No Requirements\0	a,High Priest Maximilian asked Gentler to make him some medicine, but the process was interrupted and has been delayed. He asks you to help Gentler.\0	0																																																																						0						0	0	0	16
1	32	2	a,An Obvious Lie\0	a,Find Miki the Cat\0	a,Trader Gentler says that he's lost contact with Miki the Cat on Devil's Isle and asks you to deliver the map to him and get some herbs in return.\\n\0	0															0															44208.00000000	206560.00000000	-3760.00000000	45	0	1	a,Miki the Cat\0	0	1	1	30120	87058.00000000	148634.00000000	-3392.00000000	a,No Requirements\0	a,High Priest Maximilian asked Gentler to make him some medicine, but the process was interrupted and has been delayed. He asks you to help Gentler.\0	0																																																																						0						0	0	0	16
1	32	3	a,An Obvious Lie\0	a,Find Herbs\0	a,Miki the Cat says that he found the herbs, but lost them when the pouch containing the herbs got torn while he was wandering around lost. He asks you to obtain 20 herbs. Get  them by hunting alligators on Alligator Beach.\\n\\nMonster to Hunt - Alligators \\n\0	1	7166														1	20														105000.00000000	201000.00000000	-3753.00000000	45	0	1	a,Alligator\0	1	1	1	30120	87058.00000000	148634.00000000	-3392.00000000	a,No Requirements\0	a,High Priest Maximilian asked Gentler to make him some medicine, but the process was interrupted and has been delayed. He asks you to help Gentler.\0	0																																																																						0						0	0	0	16
1	32	4	a,An Obvious Lie\0	a,Deliver the Herbs\0	a,You've got all the herbs that Trader Gentler of Giran Castle Town asked for. Take them to him immediately!\\n\0	0															0															83317.00000000	150821.00000000	-3514.00000000	45	0	1	a,Gentler\0	0	1	1	30120	87058.00000000	148634.00000000	-3392.00000000	a,No Requirements\0	a,High Priest Maximilian asked Gentler to make him some medicine, but the process was interrupted and has been delayed. He asks you to help Gentler.\0	0																																																																						0						0	0	0	16
1	32	5	a,An Obvious Lie\0	a,Collect Spirit Ore\0	a,Gentler needs 500 more Spirit Ores to make the medicine and asks you to get them.\\n\0	1	3031														1	500														83317.00000000	150821.00000000	-3514.00000000	45	0	1	a,Gentler\0	1	1	1	30120	87058.00000000	148634.00000000	-3392.00000000	a,No Requirements\0	a,High Priest Maximilian asked Gentler to make him some medicine, but the process was interrupted and has been delayed. He asks you to help Gentler.\0	0																																																																						0						0	0	0	16
1	32	6	a,An Obvious Lie\0	a,Get Your Reward\0	a,You ask Trader Gentler to pay you and he says that Miki the Cat has already been paid for the runestones. He tells you to get the money from him.\\n\0	0															0															44208.00000000	206560.00000000	-3760.00000000	45	0	1	a,Miki the Cat\0	0	1	1	30120	87058.00000000	148634.00000000	-3392.00000000	a,No Requirements\0	a,High Priest Maximilian asked Gentler to make him some medicine, but the process was interrupted and has been delayed. He asks you to help Gentler.\0	0																																																																						0						0	0	0	16
1	32	7	a,An Obvious Lie\0	a,A Lie Exposed\0	a,Miki the Cat says he never signed any contract and sends you back to Trader Gentler in Giran Castle Town.\\n\0	0															0															83317.00000000	150821.00000000	-3514.00000000	45	0	1	a,Gentler\0	0	1	1	30120	87058.00000000	148634.00000000	-3392.00000000	a,No Requirements\0	a,High Priest Maximilian asked Gentler to make him some medicine, but the process was interrupted and has been delayed. He asks you to help Gentler.\0	0																																																																						0						0	0	0	16
1	32	8	a,An Obvious Lie\0	a,The Final Ingredient\0	a,Gentler apologizes and promises to make you an exquisite accessory if you'll bring him some more ingredients.  He asks you to collect 1,000 thread and 500 suede.\0	2	1868	1866													2	1000	500													83317.00000000	150821.00000000	-3514.00000000	45	0	1	a,Gentler\0	1	1	1	30120	87058.00000000	148634.00000000	-3392.00000000	a,No Requirements\0	a,High Priest Maximilian asked Gentler to make him some medicine, but the process was interrupted and has been delayed. He asks you to help Gentler.\0	0																																																																						0						0	0	0	16
1	33	1	a,Make a Pair of Dress Shoes\0	a,Meet Leikar\0	a,Woodley asks you to meet Leikar and get the materials for the formal wear she's making. Find Leikar and get some fabric.\\n\0	0															0															146336.00000000	27088.00000000	-2208.00000000	60	0	3	a,Leikar\0	0	1	1	30838	146046.00000000	27293.00000000	-2189.00000000	a,The character must have the "Make Formal Wear" quest.\0	a,While making formal wear, Leikar asks you to go to Trader Woodley get some dress shoes. Woodley doesn't make them, however.\0	0																																																																						1	7164					0	0	0	97
1	33	2	a,Make a Pair of Dress Shoes\0	a,Meet Woodley\0	a,Leikar doesn't have any more of the formal wear fabric, but she's willing to make some for Woodley if you tell him it's the one that she made long ago.\\n\0	0															0															146046.00000000	27293.00000000	-2189.00000000	60	0	3	a,Woodley\0	0	1	1	30838	146046.00000000	27293.00000000	-2189.00000000	a,The character must have the "Make Formal Wear" quest.\0	a,While making formal wear, Leikar asks you to go to Trader Woodley get some dress shoes. Woodley doesn't make them, however.\0	0																																																																						1	7164					0	0	0	97
1	33	3	a,Make a Pair of Dress Shoes\0	a,Gather Ingredients\0	a,Woodley needs materials to make the dress shoes and asks you to bring him 200 leather, 600 thread and 500,000 adena.\\n\0	2	1882	1868													2	200	600													0.00000000	0.00000000	0.00000000	60	0	3	a,	1	1	1	30838	146046.00000000	27293.00000000	-2189.00000000	a,The character must have the "Make Formal Wear" quest.\0	a,While making formal wear, Leikar asks you to go to Trader Woodley get some dress shoes. Woodley doesn't make them, however.\0	0																																																																						1	7164					0	0	0	97
1	33	4	a,Make a Pair of Dress Shoes\0	a,Woodley's Errands\0	a,Woodley asks you to deliver 300,000 adena to Ian to pay off the balance on his account while he's making the dress shoes.\\n\0	0															0															85655.00000000	15638.00000000	-4271.00000000	60	0	3	a,Ian\0	0	1	1	30838	146046.00000000	27293.00000000	-2189.00000000	a,The character must have the "Make Formal Wear" quest.\0	a,While making formal wear, Leikar asks you to go to Trader Woodley get some dress shoes. Woodley doesn't make them, however.\0	0																																																																						1	7164					0	0	0	97
1	33	5	a,Make a Pair of Dress Shoes\0	a,Meet Woodley\0	a,Ian accepts the payment and asks you to tell Woodley that he will charge interest next time.\\n\0	0															0															146046.00000000	27293.00000000	-2189.00000000	60	0	3	a,Woodley\0	0	1	1	30838	146046.00000000	27293.00000000	-2189.00000000	a,The character must have the "Make Formal Wear" quest.\0	a,While making formal wear, Leikar asks you to go to Trader Woodley get some dress shoes. Woodley doesn't make them, however.\0	0																																																																						1	7164					0	0	0	97
1	34	1	a,In Search of Cloth\0	a,Go to Varan\0	a,Radia hasn't begun work because the ingredients that she ordered haven't been delivered yet. Visit Trader Varan and check on her delivery.\\n\0	0															0															-14933.00000000	124540.00000000	-3115.00000000	60	0	1	a,Trader Varan\0	0	1	1	30088	79654.00000000	150788.00000000	-3520.00000000	a,The character must have the "Make Formal Wear" quest.\0	a,Radia says that the ingredients she needs haven't arrived yet. She asks you to go to the Town of Gludio and check on her delivery.\0	0																																																																						1	7164					0	0	0	16
1	34	2	a,In Search of Cloth\0	a,Return to Radia\0	a,Varan says it is difficult to get the supply and he cannot deliver the order on the due date and asks for understanding.\\n\0	0															0															79654.00000000	150788.00000000	-3520.00000000	60	0	1	a,Radia\0	0	1	1	30088	79654.00000000	150788.00000000	-3520.00000000	a,The character must have the "Make Formal Wear" quest.\0	a,Radia says that the ingredients she needs haven't arrived yet. She asks you to go to the Town of Gludio and check on her delivery.\0	0																																																																						1	7164					0	0	0	16
1	34	3	a,In Search of Cloth\0	a,Go to Ralford\0	a,Radia says she'll contact Ralford in the Ivory Tower in advance and asks you to get the materials from her.\\n\0	0															0															85004.00000000	16760.00000000	-4271.00000000	60	0	1	a,Ralford\0	0	1	1	30088	79654.00000000	150788.00000000	-3520.00000000	a,The character must have the "Make Formal Wear" quest.\0	a,Radia says that the ingredients she needs haven't arrived yet. She asks you to go to the Town of Gludio and check on her delivery.\0	0																																																																						1	7164					0	0	0	16
1	34	4	a,In Search of Cloth\0	a,Squash the Spiders\0	a,Ralford doesn't have the items that Radia ordered, but she could get the spidersilk if she had some spinnerets. Go to the Sea of Spores and get 10 spinnerets.\\n\\nMonsters to Hunt - Trisalims, Trisalim Tarantulas\\n\0	1	7528														1	10														51000.00000000	13500.00000000	-5216.00000000	60	0	1	a,Trisalim\0	1	1	1	30088	79654.00000000	150788.00000000	-3520.00000000	a,The character must have the "Make Formal Wear" quest.\0	a,Radia says that the ingredients she needs haven't arrived yet. She asks you to go to the Town of Gludio and check on her delivery.\0	0																																																																						1	7164					0	0	0	16
1	34	5	a,In Search of Cloth\0	a,Go to Ralford\0	a,You've hunted Trisalims and Trisalim Tarantulas and obtained 10 spinnerets. Return to Ralford and ask her to spin out the spidersilk.\\n\0	0															0															85004.00000000	16760.00000000	-4271.00000000	60	0	1	a,Ralford\0	0	1	1	30088	79654.00000000	150788.00000000	-3520.00000000	a,The character must have the "Make Formal Wear" quest.\0	a,Radia says that the ingredients she needs haven't arrived yet. She asks you to go to the Town of Gludio and check on her delivery.\0	0																																																																						1	7164					0	0	0	16
1	34	6	a,In Search of Cloth\0	a,Return to Radia\0	a,Ralford makes you the spidersilk and asks you to bring him 3,000 units of suede and 5,000 thread.\\n\0	2	1866	1868													2	3000	5000													79654.00000000	150788.00000000	-3520.00000000	60	0	1	a,Radia\0	0	1	1	30088	79654.00000000	150788.00000000	-3520.00000000	a,The character must have the "Make Formal Wear" quest.\0	a,Radia says that the ingredients she needs haven't arrived yet. She asks you to go to the Town of Gludio and check on her delivery.\0	0																																																																						1	7164					0	0	0	16
1	35	1	a,Find Glittering Jewelry\0	a,Go to Felton\0	a,Ellie says the ore that she ordered haven't arrived and asks you to visit Felton and find out when her order will arrive.\\n\0	0															0															48564.00000000	186548.00000000	-3445.00000000	60	0	1	a,Felton\0	0	1	1	30091	80510.00000000	149250.00000000	-3508.00000000	a,The character must have the "Make Formal Wear" quest.\0	a,Leikar asks you to go to Ellie and get the gem from her, but Ellie says that she didn't finish because her delivery didn't arrive.\0	0																																																																						1	7164					0	0	0	16
1	35	2	a,Find Glittering Jewelry\0	a,Sail for Alligator Beach\0	a,Felton suggests you go to Alligator Beach to get the ore by hunting Alligators. Bring back 10 ore.\\n\0	1	7162														1	10														105000.00000000	201000.00000000	-3753.00000000	60	0	1	a,Alligator\0	1	1	1	30091	80510.00000000	149250.00000000	-3508.00000000	a,The character must have the "Make Formal Wear" quest.\0	a,Leikar asks you to go to Ellie and get the gem from her, but Ellie says that she didn't finish because her delivery didn't arrive.\0	0																																																																						1	7164					0	0	0	16
1	35	3	a,Find Glittering Jewelry\0	a,Return to Ellie\0	a,You've got 10 ore. Return to Ellie and ask her to make them into gems.\\n\0	0															0															80510.00000000	149250.00000000	-3508.00000000	60	0	1	a,Ellie\0	0	1	1	30091	80510.00000000	149250.00000000	-3508.00000000	a,The character must have the "Make Formal Wear" quest.\0	a,Leikar asks you to go to Ellie and get the gem from her, but Ellie says that she didn't finish because her delivery didn't arrive.\0	0																																																																						1	7164					0	0	0	16
1	35	4	a,Find Glittering Jewelry\0	a,Ingredients to Cut Gems\0	a,Ellie says she needs more materials and asks you to bring her 5 oriharukon, 500 units of silver and 150 thons.\\n\0	3	1893	1873	4044												3	5	500	150												80510.00000000	149250.00000000	-3508.00000000	60	0	1	a,Ellie\0	0	1	1	30091	80510.00000000	149250.00000000	-3508.00000000	a,The character must have the "Make Formal Wear" quest.\0	a,Leikar asks you to go to Ellie and get the gem from her, but Ellie says that she didn't finish because her delivery didn't arrive.\0	0																																																																						1	7164					0	0	0	16
1	36	1	a,Make a Sewing Kit\0	a,Get Reinforced Steel\0	a,Ferris needs enchanted iron and asks you to catch an Enchanted Iron Golem in the Ivory Tower and bring him 5 fragments of the golem.\\n\\nMonster to Hunt -  Enchanted Iron Golem\\n\0	1	7163														1	5														81000.00000000	15000.00000000	-5148.00000000	60	0	1	a,Reinforced Steel Golem\0	1	1	1	30847	150337.00000000	28398.00000000	-2246.00000000	a,The character must have the "Make Formal Wear" quest.\0	a,Leikar asks you to visit Ferris in Aden Castle Town and make a sewing kit. You'll need an extraordinary ingredient to make it.\0	0																																																																						1	7164					0	0	0	97
1	36	2	a,Make a Sewing Kit\0	a,Return to Ferris\0	a,You've attained 5 fragments from the Enchanted Iron Golem. Return to Ferris.\\n\0	0															0															150337.00000000	28398.00000000	-2246.00000000	60	0	1	a,Ferris\0	0	1	1	30847	150337.00000000	28398.00000000	-2246.00000000	a,The character must have the "Make Formal Wear" quest.\0	a,Leikar asks you to visit Ferris in Aden Castle Town and make a sewing kit. You'll need an extraordinary ingredient to make it.\0	0																																																																						1	7164					0	0	0	97
1	36	3	a,Make a Sewing Kit\0	a,Gather Ingredients\0	a,Ferris asks for 10 artisan's molds and 10 oriharukon to make a sewing kit.\\n\0	2	1891	1893													2	10	10													150337.00000000	28398.00000000	-2246.00000000	60	0	1	a,Ferris\0	1	1	1	30847	150337.00000000	28398.00000000	-2246.00000000	a,The character must have the "Make Formal Wear" quest.\0	a,Leikar asks you to visit Ferris in Aden Castle Town and make a sewing kit. You'll need an extraordinary ingredient to make it.\0	0																																																																						1	7164					0	0	0	97
1	37	1	a,Make Formal Wear\0	a,Finding Leikar\0	a,Trader Alexis says Leikar makes great formal wear and tells you to visit her.\\n\0	0															0															146336.00000000	27088.00000000	-2208.00000000	60	0	3	a,Leikar\0	0	1	1	30842	148142.00000000	28986.00000000	-2253.00000000	a,No Requirements\0	a,You visited Alexis to have some formal wear made, but learned that her maid, Leikar, makes it better than she does. Go and see Leikar.\0	0																																																																						0						0	0	0	97
1	37	2	a,Make Formal Wear\0	a,Leikar's Request\0	a,Leikar asks you to run errands for her while she's making the formal wear. Visit Jeremy and get some cookies.\\n\0	0															0															149520.00000000	-112704.00000000	-2065.00000000	60	0	3	a,Jeremy\0	0	1	1	30842	148142.00000000	28986.00000000	-2253.00000000	a,No Requirements\0	a,You visited Alexis to have some formal wear made, but learned that her maid, Leikar, makes it better than she does. Go and see Leikar.\0	0																																																																						0						0	0	0	97
1	37	3	a,Make Formal Wear\0	a,Jeremy's Errands\0	a,Jeremy asks you to deliver wine to Mist while he's baking cookies.\\n\0	0															0															145232.00000000	-104736.00000000	-3681.00000000	60	0	3	a,Mist\0	0	1	1	30842	148142.00000000	28986.00000000	-2253.00000000	a,No Requirements\0	a,You visited Alexis to have some formal wear made, but learned that her maid, Leikar, makes it better than she does. Go and see Leikar.\0	0																																																																						0						0	0	0	97
