skill_id	skill_level	oper_type	mp_consume	cast_range	cast_style	hit_time	is_magic	ani_char	desc	icon_name	extra_eff	is_ench	ench_skill_id	hp_consume	UNK_0	UNK_1
1308	150	1	209	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1308	0	1	3	0	8	10
1308	151	1	205	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1308	0	1	3	0	8	10
1308	152	1	200	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1308	0	1	3	0	8	10
1308	153	1	196	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1308	0	1	3	0	8	10
1308	154	1	193	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1308	0	1	3	0	8	10
1308	155	1	188	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1308	0	1	3	0	8	10
1308	156	1	184	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1308	0	1	3	0	8	10
1308	157	1	180	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1308	0	1	3	0	8	10
1308	158	1	175	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1308	0	1	3	0	8	10
1308	159	1	171	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1308	0	1	3	0	8	10
1308	160	1	168	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1308	0	1	3	0	8	10
1308	161	1	163	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1308	0	1	3	0	8	10
1308	162	1	159	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1308	0	1	3	0	8	10
1308	163	1	154	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1308	0	1	3	0	8	10
1308	164	1	150	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1308	0	1	3	0	8	10
1308	165	1	146	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1308	0	1	3	0	8	10
1308	166	1	141	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1308	0	1	3	0	8	10
1308	167	1	138	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1308	0	1	3	0	8	10
1308	168	1	134	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1308	0	1	3	0	8	10
1308	169	1	129	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1308	0	1	3	0	8	10
1308	170	1	125	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1308	0	1	3	0	8	10
1309	1	1	172	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1309	0	0	0	0	8	10
1309	2	1	213	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1309	0	0	0	0	8	10
1309	3	1	237	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1309	0	0	0	0	8	10
1309	101	1	237	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1309	0	1	3	0	8	10
1309	102	1	237	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1309	0	1	3	0	8	10
1309	103	1	237	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1309	0	1	3	0	8	10
1309	104	1	237	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1309	0	1	3	0	8	10
1309	105	1	237	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1309	0	1	3	0	8	10
1309	106	1	237	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1309	0	1	3	0	8	10
1309	107	1	237	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1309	0	1	3	0	8	10
1309	108	1	237	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1309	0	1	3	0	8	10
1309	109	1	237	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1309	0	1	3	0	8	10
1309	110	1	237	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1309	0	1	3	0	8	10
1309	111	1	237	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1309	0	1	3	0	8	10
1309	112	1	237	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1309	0	1	3	0	8	10
1309	113	1	237	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1309	0	1	3	0	8	10
1309	114	1	237	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1309	0	1	3	0	8	10
1309	115	1	237	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1309	0	1	3	0	8	10
1309	116	1	237	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1309	0	1	3	0	8	10
1309	117	1	237	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1309	0	1	3	0	8	10
1309	118	1	237	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1309	0	1	3	0	8	10
1309	119	1	237	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1309	0	1	3	0	8	10
1309	120	1	237	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1309	0	1	3	0	8	10
1309	121	1	237	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1309	0	1	3	0	8	10
1309	122	1	237	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1309	0	1	3	0	8	10
1309	123	1	237	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1309	0	1	3	0	8	10
1309	124	1	237	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1309	0	1	3	0	8	10
1309	125	1	237	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1309	0	1	3	0	8	10
1309	126	1	237	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1309	0	1	3	0	8	10
1309	127	1	237	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1309	0	1	3	0	8	10
1309	128	1	237	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1309	0	1	3	0	8	10
1309	129	1	237	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1309	0	1	3	0	8	10
1309	130	1	237	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1309	0	1	3	0	8	10
1309	141	1	232	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1309	0	1	3	0	8	10
1309	142	1	228	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1309	0	1	3	0	8	10
1309	143	1	224	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1309	0	1	3	0	8	10
1309	144	1	220	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1309	0	1	3	0	8	10
1309	145	1	217	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1309	0	1	3	0	8	10
1309	146	1	213	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1309	0	1	3	0	8	10
1309	147	1	208	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1309	0	1	3	0	8	10
1309	148	1	204	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1309	0	1	3	0	8	10
1309	149	1	200	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1309	0	1	3	0	8	10
1309	150	1	197	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1309	0	1	3	0	8	10
1309	151	1	193	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1309	0	1	3	0	8	10
1309	152	1	189	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1309	0	1	3	0	8	10
1309	153	1	185	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1309	0	1	3	0	8	10
1309	154	1	180	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1309	0	1	3	0	8	10
1309	155	1	177	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1309	0	1	3	0	8	10
1309	156	1	173	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1309	0	1	3	0	8	10
1309	157	1	169	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1309	0	1	3	0	8	10
1309	158	1	165	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1309	0	1	3	0	8	10
1309	159	1	161	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1309	0	1	3	0	8	10
1309	160	1	158	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1309	0	1	3	0	8	10
1309	161	1	153	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1309	0	1	3	0	8	10
1309	162	1	149	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1309	0	1	3	0	8	10
1309	163	1	145	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1309	0	1	3	0	8	10
1309	164	1	141	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1309	0	1	3	0	8	10
1309	165	1	138	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1309	0	1	3	0	8	10
1309	166	1	134	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1309	0	1	3	0	8	10
1309	167	1	129	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1309	0	1	3	0	8	10
1309	168	1	125	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1309	0	1	3	0	8	10
1309	169	1	121	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1309	0	1	3	0	8	10
1309	170	1	118	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1309	0	1	3	0	8	10
1310	1	1	154	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1310	0	0	0	0	8	10
1310	2	1	213	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1310	0	0	0	0	8	10
1310	3	1	244	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1310	0	0	0	0	8	10
1310	4	1	272	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1310	0	0	0	0	8	10
1310	101	1	272	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1310	0	1	4	0	8	10
1310	102	1	272	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1310	0	1	4	0	8	10
1310	103	1	272	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1310	0	1	4	0	8	10
1310	104	1	272	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1310	0	1	4	0	8	10
1310	105	1	272	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1310	0	1	4	0	8	10
1310	106	1	272	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1310	0	1	4	0	8	10
1310	107	1	272	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1310	0	1	4	0	8	10
1310	108	1	272	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1310	0	1	4	0	8	10
1310	109	1	272	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1310	0	1	4	0	8	10
1310	110	1	272	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1310	0	1	4	0	8	10
1310	111	1	272	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1310	0	1	4	0	8	10
1310	112	1	272	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1310	0	1	4	0	8	10
1310	113	1	272	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1310	0	1	4	0	8	10
1310	114	1	272	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1310	0	1	4	0	8	10
1310	115	1	272	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1310	0	1	4	0	8	10
1310	116	1	272	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1310	0	1	4	0	8	10
1310	117	1	272	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1310	0	1	4	0	8	10
1310	118	1	272	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1310	0	1	4	0	8	10
1310	119	1	272	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1310	0	1	4	0	8	10
1310	120	1	272	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1310	0	1	4	0	8	10
1310	121	1	272	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1310	0	1	4	0	8	10
1310	122	1	272	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1310	0	1	4	0	8	10
1310	123	1	272	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1310	0	1	4	0	8	10
1310	124	1	272	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1310	0	1	4	0	8	10
1310	125	1	272	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1310	0	1	4	0	8	10
1310	126	1	272	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1310	0	1	4	0	8	10
1310	127	1	272	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1310	0	1	4	0	8	10
1310	128	1	272	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1310	0	1	4	0	8	10
1310	129	1	272	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1310	0	1	4	0	8	10
1310	130	1	272	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1310	0	1	4	0	8	10
1310	141	1	267	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1310	0	1	4	0	8	10
1310	142	1	262	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1310	0	1	4	0	8	10
1310	143	1	258	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1310	0	1	4	0	8	10
1310	144	1	253	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1310	0	1	4	0	8	10
1310	145	1	248	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1310	0	1	4	0	8	10
1310	146	1	244	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1310	0	1	4	0	8	10
1310	147	1	239	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1310	0	1	4	0	8	10
1310	148	1	235	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1310	0	1	4	0	8	10
1310	149	1	230	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1310	0	1	4	0	8	10
1310	150	1	225	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1310	0	1	4	0	8	10
1310	151	1	221	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1310	0	1	4	0	8	10
1310	152	1	217	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1310	0	1	4	0	8	10
1310	153	1	212	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1310	0	1	4	0	8	10
1310	154	1	208	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1310	0	1	4	0	8	10
1310	155	1	203	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1310	0	1	4	0	8	10
1310	156	1	199	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1310	0	1	4	0	8	10
1310	157	1	194	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1310	0	1	4	0	8	10
1310	158	1	189	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1310	0	1	4	0	8	10
1310	159	1	185	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1310	0	1	4	0	8	10
1310	160	1	180	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1310	0	1	4	0	8	10
1310	161	1	176	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1310	0	1	4	0	8	10
1310	162	1	171	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1310	0	1	4	0	8	10
1310	163	1	166	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1310	0	1	4	0	8	10
1310	164	1	163	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1310	0	1	4	0	8	10
1310	165	1	158	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1310	0	1	4	0	8	10
1310	166	1	153	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1310	0	1	4	0	8	10
1310	167	1	149	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1310	0	1	4	0	8	10
1310	168	1	144	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1310	0	1	4	0	8	10
1310	169	1	140	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1310	0	1	4	0	8	10
1310	170	1	135	-1	1	2.50000000	1	C	skill.sa.1007	icon.skill1310	0	1	4	0	8	10
1311	1	1	342	-1	1	4.00000000	1	D	skill.mo.121	icon.skill1311	0	0	0	0	8	10
1311	2	1	408	-1	1	4.00000000	1	D	skill.mo.121	icon.skill1311	0	0	0	0	8	10
1311	3	1	440	-1	1	4.00000000	1	D	skill.mo.121	icon.skill1311	0	0	0	0	8	10
1311	4	1	473	-1	1	4.00000000	1	D	skill.mo.121	icon.skill1311	0	0	0	0	8	10
1311	5	1	503	-1	1	4.00000000	1	D	skill.mo.121	icon.skill1311	0	0	0	0	8	10
1311	6	1	530	-1	1	4.00000000	1	D	skill.mo.121	icon.skill1311	0	0	0	0	8	10
1311	101	1	530	-1	1	4.00000000	1	D	skill.mo.121	icon.skill1311	0	1	6	0	8	10
1311	102	1	530	-1	1	4.00000000	1	D	skill.mo.121	icon.skill1311	0	1	6	0	8	10
1311	103	1	530	-1	1	4.00000000	1	D	skill.mo.121	icon.skill1311	0	1	6	0	8	10
1311	104	1	530	-1	1	4.00000000	1	D	skill.mo.121	icon.skill1311	0	1	6	0	8	10
1311	105	1	530	-1	1	4.00000000	1	D	skill.mo.121	icon.skill1311	0	1	6	0	8	10
1311	106	1	530	-1	1	4.00000000	1	D	skill.mo.121	icon.skill1311	0	1	6	0	8	10
1311	107	1	530	-1	1	4.00000000	1	D	skill.mo.121	icon.skill1311	0	1	6	0	8	10
1311	108	1	530	-1	1	4.00000000	1	D	skill.mo.121	icon.skill1311	0	1	6	0	8	10
1311	109	1	530	-1	1	4.00000000	1	D	skill.mo.121	icon.skill1311	0	1	6	0	8	10
1311	110	1	530	-1	1	4.00000000	1	D	skill.mo.121	icon.skill1311	0	1	6	0	8	10
1311	111	1	530	-1	1	4.00000000	1	D	skill.mo.121	icon.skill1311	0	1	6	0	8	10
1311	112	1	530	-1	1	4.00000000	1	D	skill.mo.121	icon.skill1311	0	1	6	0	8	10
1311	113	1	530	-1	1	4.00000000	1	D	skill.mo.121	icon.skill1311	0	1	6	0	8	10
1311	114	1	530	-1	1	4.00000000	1	D	skill.mo.121	icon.skill1311	0	1	6	0	8	10
1311	115	1	530	-1	1	4.00000000	1	D	skill.mo.121	icon.skill1311	0	1	6	0	8	10
1311	116	1	530	-1	1	4.00000000	1	D	skill.mo.121	icon.skill1311	0	1	6	0	8	10
1311	117	1	530	-1	1	4.00000000	1	D	skill.mo.121	icon.skill1311	0	1	6	0	8	10
1311	118	1	530	-1	1	4.00000000	1	D	skill.mo.121	icon.skill1311	0	1	6	0	8	10
1311	119	1	530	-1	1	4.00000000	1	D	skill.mo.121	icon.skill1311	0	1	6	0	8	10
1311	120	1	530	-1	1	4.00000000	1	D	skill.mo.121	icon.skill1311	0	1	6	0	8	10
1311	121	1	530	-1	1	4.00000000	1	D	skill.mo.121	icon.skill1311	0	1	6	0	8	10
1311	122	1	530	-1	1	4.00000000	1	D	skill.mo.121	icon.skill1311	0	1	6	0	8	10
1311	123	1	530	-1	1	4.00000000	1	D	skill.mo.121	icon.skill1311	0	1	6	0	8	10
1311	124	1	530	-1	1	4.00000000	1	D	skill.mo.121	icon.skill1311	0	1	6	0	8	10
1311	125	1	530	-1	1	4.00000000	1	D	skill.mo.121	icon.skill1311	0	1	6	0	8	10
1311	126	1	530	-1	1	4.00000000	1	D	skill.mo.121	icon.skill1311	0	1	6	0	8	10
1311	127	1	530	-1	1	4.00000000	1	D	skill.mo.121	icon.skill1311	0	1	6	0	8	10
1311	128	1	530	-1	1	4.00000000	1	D	skill.mo.121	icon.skill1311	0	1	6	0	8	10
1311	129	1	530	-1	1	4.00000000	1	D	skill.mo.121	icon.skill1311	0	1	6	0	8	10
1311	130	1	530	-1	1	4.00000000	1	D	skill.mo.121	icon.skill1311	0	1	6	0	8	10
1311	141	1	520	-1	1	4.00000000	1	D	skill.mo.121	icon.skill1311	0	1	6	0	8	10
1311	142	1	511	-1	1	4.00000000	1	D	skill.mo.121	icon.skill1311	0	1	6	0	8	10
1311	143	1	502	-1	1	4.00000000	1	D	skill.mo.121	icon.skill1311	0	1	6	0	8	10
1311	144	1	493	-1	1	4.00000000	1	D	skill.mo.121	icon.skill1311	0	1	6	0	8	10
1311	145	1	485	-1	1	4.00000000	1	D	skill.mo.121	icon.skill1311	0	1	6	0	8	10
1311	146	1	476	-1	1	4.00000000	1	D	skill.mo.121	icon.skill1311	0	1	6	0	8	10
1311	147	1	467	-1	1	4.00000000	1	D	skill.mo.121	icon.skill1311	0	1	6	0	8	10
1311	148	1	458	-1	1	4.00000000	1	D	skill.mo.121	icon.skill1311	0	1	6	0	8	10
1311	149	1	450	-1	1	4.00000000	1	D	skill.mo.121	icon.skill1311	0	1	6	0	8	10
1311	150	1	441	-1	1	4.00000000	1	D	skill.mo.121	icon.skill1311	0	1	6	0	8	10
1311	151	1	432	-1	1	4.00000000	1	D	skill.mo.121	icon.skill1311	0	1	6	0	8	10
1311	152	1	423	-1	1	4.00000000	1	D	skill.mo.121	icon.skill1311	0	1	6	0	8	10
1311	153	1	415	-1	1	4.00000000	1	D	skill.mo.121	icon.skill1311	0	1	6	0	8	10
1311	154	1	406	-1	1	4.00000000	1	D	skill.mo.121	icon.skill1311	0	1	6	0	8	10
1311	155	1	397	-1	1	4.00000000	1	D	skill.mo.121	icon.skill1311	0	1	6	0	8	10
1311	156	1	387	-1	1	4.00000000	1	D	skill.mo.121	icon.skill1311	0	1	6	0	8	10
1311	157	1	378	-1	1	4.00000000	1	D	skill.mo.121	icon.skill1311	0	1	6	0	8	10
1311	158	1	370	-1	1	4.00000000	1	D	skill.mo.121	icon.skill1311	0	1	6	0	8	10
1311	159	1	361	-1	1	4.00000000	1	D	skill.mo.121	icon.skill1311	0	1	6	0	8	10
1311	160	1	352	-1	1	4.00000000	1	D	skill.mo.121	icon.skill1311	0	1	6	0	8	10
1311	161	1	343	-1	1	4.00000000	1	D	skill.mo.121	icon.skill1311	0	1	6	0	8	10
1311	162	1	335	-1	1	4.00000000	1	D	skill.mo.121	icon.skill1311	0	1	6	0	8	10
1311	163	1	326	-1	1	4.00000000	1	D	skill.mo.121	icon.skill1311	0	1	6	0	8	10
1311	164	1	317	-1	1	4.00000000	1	D	skill.mo.121	icon.skill1311	0	1	6	0	8	10
1311	165	1	308	-1	1	4.00000000	1	D	skill.mo.121	icon.skill1311	0	1	6	0	8	10
1311	166	1	300	-1	1	4.00000000	1	D	skill.mo.121	icon.skill1311	0	1	6	0	8	10
1311	167	1	291	-1	1	4.00000000	1	D	skill.mo.121	icon.skill1311	0	1	6	0	8	10
1311	168	1	282	-1	1	4.00000000	1	D	skill.mo.121	icon.skill1311	0	1	6	0	8	10
1311	169	1	273	-1	1	4.00000000	1	D	skill.mo.121	icon.skill1311	0	1	6	0	8	10
1311	170	1	265	-1	1	4.00000000	1	D	skill.mo.121	icon.skill1311	0	1	6	0	8	10
1312	1	0	1	-1	1	0.00000000	0			icon.skill1312	0	0	0	0	-1	-1
1313	1	0	2	-1	1	0.00000000	0			icon.skill1313	0	0	0	0	13	0
1313	2	0	2	-1	1	0.00000000	0			icon.skill1313	0	0	0	0	13	0
1313	3	0	2	-1	1	0.00000000	0			icon.skill1313	0	0	0	0	13	0
1313	4	0	2	-1	1	0.00000000	0			icon.skill1313	0	0	0	0	13	0
1313	5	0	2	-1	1	0.00000000	0			icon.skill1313	0	0	0	0	13	0
1313	6	0	2	-1	1	0.00000000	0			icon.skill1313	0	0	0	0	13	0
1313	7	0	2	-1	1	0.00000000	0			icon.skill1313	0	0	0	0	13	0
1313	8	0	2	-1	1	0.00000000	0			icon.skill1313	0	0	0	0	13	0
1313	9	0	2	-1	1	0.00000000	0			icon.skill1313	0	0	0	0	13	0
1313	10	0	2	-1	1	0.00000000	0			icon.skill1313	0	0	0	0	13	0
1313	11	0	2	-1	1	0.00000000	0			icon.skill1313	0	0	0	0	13	0
1313	12	0	2	-1	1	0.00000000	0			icon.skill1313	0	0	0	0	13	0
1313	13	0	2	-1	1	0.00000000	0			icon.skill1313	0	0	0	0	13	0
1313	14	0	2	-1	1	0.00000000	0			icon.skill1313	0	0	0	0	13	0
1313	15	0	2	-1	1	0.00000000	0			icon.skill1313	0	0	0	0	13	0
1313	16	0	2	-1	1	0.00000000	0			icon.skill1313	0	0	0	0	13	0
1313	17	0	2	-1	1	0.00000000	0			icon.skill1313	0	0	0	0	13	0
1313	18	0	2	-1	1	0.00000000	0			icon.skill1313	0	0	0	0	13	0
1313	19	0	2	-1	1	0.00000000	0			icon.skill1313	0	0	0	0	13	0
1313	20	0	2	-1	1	0.00000000	0			icon.skill1313	0	0	0	0	13	0
1313	21	0	2	-1	1	0.00000000	0			icon.skill1313	0	0	0	0	13	0
1313	22	0	2	-1	1	0.00000000	0			icon.skill1313	0	0	0	0	13	0
1313	23	0	2	-1	1	0.00000000	0			icon.skill1313	0	0	0	0	13	0
1313	24	0	2	-1	1	0.00000000	0			icon.skill1313	0	0	0	0	13	0
1313	25	0	2	-1	1	0.00000000	0			icon.skill1313	0	0	0	0	13	0
1313	26	0	2	-1	1	0.00000000	0			icon.skill1313	0	0	0	0	13	0
1313	27	0	2	-1	1	0.00000000	0			icon.skill1313	0	0	0	0	13	0
1314	1	0	2	-1	1	0.00000000	0			icon.skill1314	0	0	0	0	14	0
1314	2	0	2	-1	1	0.00000000	0			icon.skill1314	0	0	0	0	14	0
1314	3	0	2	-1	1	0.00000000	0			icon.skill1314	0	0	0	0	14	0
1314	4	0	2	-1	1	0.00000000	0			icon.skill1314	0	0	0	0	14	0
1314	5	0	2	-1	1	0.00000000	0			icon.skill1314	0	0	0	0	14	0
1314	6	0	2	-1	1	0.00000000	0			icon.skill1314	0	0	0	0	14	0
1314	7	0	2	-1	1	0.00000000	0			icon.skill1314	0	0	0	0	14	0
1314	8	0	2	-1	1	0.00000000	0			icon.skill1314	0	0	0	0	14	0
1314	9	0	2	-1	1	0.00000000	0			icon.skill1314	0	0	0	0	14	0
1314	10	0	2	-1	1	0.00000000	0			icon.skill1314	0	0	0	0	14	0
1314	11	0	2	-1	1	0.00000000	0			icon.skill1314	0	0	0	0	14	0
1314	12	0	2	-1	1	0.00000000	0			icon.skill1314	0	0	0	0	14	0
1314	13	0	2	-1	1	0.00000000	0			icon.skill1314	0	0	0	0	14	0
1314	14	0	2	-1	1	0.00000000	0			icon.skill1314	0	0	0	0	14	0
1314	15	0	2	-1	1	0.00000000	0			icon.skill1314	0	0	0	0	14	0
1314	16	0	2	-1	1	0.00000000	0			icon.skill1314	0	0	0	0	14	0
1314	17	0	2	-1	1	0.00000000	0			icon.skill1314	0	0	0	0	14	0
1314	18	0	2	-1	1	0.00000000	0			icon.skill1314	0	0	0	0	14	0
1314	19	0	2	-1	1	0.00000000	0			icon.skill1314	0	0	0	0	14	0
1314	20	0	2	-1	1	0.00000000	0			icon.skill1314	0	0	0	0	14	0
1314	21	0	2	-1	1	0.00000000	0			icon.skill1314	0	0	0	0	14	0
1314	22	0	2	-1	1	0.00000000	0			icon.skill1314	0	0	0	0	14	0
1314	23	0	2	-1	1	0.00000000	0			icon.skill1314	0	0	0	0	14	0
1314	24	0	2	-1	1	0.00000000	0			icon.skill1314	0	0	0	0	14	0
1314	25	0	2	-1	1	0.00000000	0			icon.skill1314	0	0	0	0	14	0
1314	26	0	2	-1	1	0.00000000	0			icon.skill1314	0	0	0	0	14	0
1314	27	0	2	-1	1	0.00000000	0			icon.skill1314	0	0	0	0	14	0
1315	1	2	0	-1	0	0.00000000	0			icon.skill1315	0	0	0	0	-1	-1
1315	2	2	0	-1	0	0.00000000	0			icon.skill1315	0	0	0	0	-1	-1
1315	3	2	0	-1	0	0.00000000	0			icon.skill1315	0	0	0	0	-1	-1
1315	4	2	0	-1	0	0.00000000	0			icon.skill1315	0	0	0	0	-1	-1
1315	5	2	0	-1	0	0.00000000	0			icon.skill1315	0	0	0	0	-1	-1
1315	6	2	0	-1	0	0.00000000	0			icon.skill1315	0	0	0	0	-1	-1
1315	7	2	0	-1	0	0.00000000	0			icon.skill1315	0	0	0	0	-1	-1
